! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 15  M= 15  NLM=  256   NMU= 16  NPHI= 32  NANG=  354   NSH=   1239808
!  NX=  20   NY=  20   NZ=  11    NPTS=    4851   NCELLS=    4000
!  PROPERTY_FILE=gaussol.prp                     
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    EVEN (Z)             INDEPENDENT_PIXEL=0
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.7070000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      2.13
!  SPLITTING_ACCURACY= 0.000E+00   SPHERICAL_HARMONIC_ACCURACY= 0.000E+00
!  SOLUTION_ACCURACY= 0.100E-04
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=   7
!  OUTPUT_TYPE=FLUX                
!   X       Y       Z           UP       DOWN_DIFFUSE   DOWN_DIRECT
   1.000   1.800   1.000    0.21052E-01   0.00000E+00   0.10000E+01
   1.000   1.900   0.000    0.00000E+00   0.87980E-01   0.97567E+00
   1.000   1.900   0.100    0.14762E-03   0.81980E-01   0.96845E+00
   1.000   1.900   0.200    0.69483E-03   0.74383E-01   0.96266E+00
   1.000   1.900   0.300    0.20190E-02   0.64151E-01   0.96074E+00
   1.000   1.900   0.400    0.43263E-02   0.50695E-01   0.96448E+00
   1.000   1.900   0.500    0.73654E-02   0.35070E-01   0.97327E+00
   1.000   1.900   0.600    0.10578E-01   0.20247E-01   0.98379E+00
   1.000   1.900   0.700    0.13496E-01   0.93037E-02   0.99232E+00
   1.000   1.900   0.800    0.15949E-01   0.32221E-02   0.99725E+00
   1.000   1.900   0.900    0.17963E-01   0.72925E-03   0.99935E+00
   1.000   1.900   1.000    0.19602E-01   0.00000E+00   0.10000E+01
   1.100   0.000   0.000    0.00000E+00   0.87569E-01   0.98481E+00
   1.100   0.000   0.100    0.11370E-03   0.78971E-01   0.98137E+00
   1.100   0.000   0.200    0.58045E-03   0.68426E-01   0.97906E+00
   1.100   0.000   0.300    0.17447E-02   0.55787E-01   0.97893E+00
   1.100   0.000   0.400    0.38224E-02   0.41460E-01   0.98162E+00
   1.100   0.000   0.500    0.66202E-02   0.26969E-01   0.98658E+00
   1.100   0.000   0.600    0.96440E-02   0.14672E-01   0.99205E+00
   1.100   0.000   0.700    0.12457E-01   0.63626E-02   0.99630E+00
   1.100   0.000   0.800    0.14879E-01   0.20611E-02   0.99870E+00
   1.100   0.000   0.900    0.16915E-01   0.41762E-03   0.99970E+00
   1.100   0.000   1.000    0.18597E-01   0.00000E+00   0.10000E+01
   1.100   0.100   0.000    0.00000E+00   0.97225E-01   0.96782E+00
   1.100   0.100   0.100    0.15086E-03   0.90642E-01   0.96060E+00
   1.100   0.100   0.200    0.70409E-03   0.81795E-01   0.95576E+00
   1.100   0.100   0.300    0.20353E-02   0.69840E-01   0.95548E+00
   1.100   0.100   0.400    0.43381E-02   0.54506E-01   0.96111E+00
   1.100   0.100   0.500    0.73449E-02   0.37237E-01   0.97151E+00
   1.100   0.100   0.600    0.10491E-01   0.21251E-01   0.98308E+00
   1.100   0.100   0.700    0.13318E-01   0.96687E-02   0.99211E+00
   1.100   0.100   0.800    0.15669E-01   0.33122E-02   0.99723E+00
   1.100   0.100   0.900    0.17586E-01   0.74094E-03   0.99935E+00
   1.100   0.100   1.000    0.19142E-01   0.00000E+00   0.10000E+01
   1.100   0.200   0.000    0.00000E+00   0.11965E+00   0.93748E+00
   1.100   0.200   0.100    0.22002E-03   0.11756E+00   0.92374E+00
   1.100   0.200   0.200    0.95935E-03   0.11228E+00   0.91455E+00
   1.100   0.200   0.300    0.26754E-02   0.10142E+00   0.91403E+00
   1.100   0.200   0.400    0.55510E-02   0.83340E-01   0.92469E+00
   1.100   0.200   0.500    0.91484E-02   0.59493E-01   0.94456E+00
   1.100   0.200   0.600    0.12675E-01   0.35189E-01   0.96689E+00
   1.100   0.200   0.700    0.15564E-01   0.16484E-01   0.98449E+00
   1.100   0.200   0.800    0.17715E-01   0.58088E-02   0.99454E+00
   1.100   0.200   0.900    0.19303E-01   0.13437E-02   0.99873E+00
   1.100   0.200   1.000    0.20511E-01   0.00000E+00   0.10000E+01
   1.100   0.300   0.000    0.00000E+00   0.15441E+00   0.88900E+00
   1.100   0.300   0.100    0.32840E-03   0.15911E+00   0.86543E+00
   1.100   0.300   0.200    0.13646E-02   0.15923E+00   0.84982E+00
   1.100   0.300   0.300    0.37073E-02   0.15021E+00   0.84894E+00
   1.100   0.300   0.400    0.75318E-02   0.12833E+00   0.86705E+00
   1.100   0.300   0.500    0.12120E-01   0.94770E-01   0.90128E+00
   1.100   0.300   0.600    0.16283E-01   0.57654E-01   0.94049E+00
   1.100   0.300   0.700    0.19258E-01   0.27609E-01   0.97192E+00
   1.100   0.300   0.800    0.21047E-01   0.99043E-02   0.99006E+00
   1.100   0.300   0.900    0.22058E-01   0.23368E-02   0.99768E+00
   1.100   0.300   1.000    0.22676E-01   0.00000E+00   0.10000E+01
   1.100   0.400   0.000    0.00000E+00   0.19907E+00   0.82045E+00
   1.100   0.400   0.100    0.47927E-03   0.21217E+00   0.78417E+00
   1.100   0.400   0.200    0.19303E-02   0.21918E+00   0.76053E+00
   1.100   0.400   0.300    0.51565E-02   0.21315E+00   0.75920E+00
   1.100   0.400   0.400    0.10331E-01   0.18775E+00   0.78666E+00
   1.100   0.400   0.500    0.16329E-01   0.14295E+00   0.83960E+00
   1.100   0.400   0.600    0.21368E-01   0.89407E-01   0.90194E+00
   1.100   0.400   0.700    0.24403E-01   0.43756E-01   0.95321E+00
   1.100   0.400   0.800    0.25611E-01   0.15946E-01   0.98334E+00
   1.100   0.400   0.900    0.25765E-01   0.38120E-02   0.99610E+00
   1.100   0.400   1.000    0.25537E-01   0.00000E+00   0.10000E+01
   1.100   0.500   0.000    0.00000E+00   0.24878E+00   0.73546E+00
   1.100   0.500   0.100    0.66713E-03   0.27047E+00   0.68557E+00
   1.100   0.500   0.200    0.26338E-02   0.28467E+00   0.65375E+00
   1.100   0.500   0.300    0.69692E-02   0.28262E+00   0.65198E+00
   1.100   0.500   0.400    0.13859E-01   0.25540E+00   0.68897E+00
   1.100   0.500   0.500    0.21648E-01   0.20043E+00   0.76227E+00
   1.100   0.500   0.600    0.27765E-01   0.12916E+00   0.85192E+00
   1.100   0.500   0.700    0.30798E-01   0.64730E-01   0.92830E+00
   1.100   0.500   0.800    0.31184E-01   0.23968E-01   0.97425E+00
   1.100   0.500   0.900    0.30199E-01   0.57970E-02   0.99395E+00
   1.100   0.500   1.000    0.28894E-01   0.00000E+00   0.10000E+01
   1.100   0.600   0.000    0.00000E+00   0.29702E+00   0.64378E+00
   1.100   0.600   0.100    0.87393E-03   0.32578E+00   0.58214E+00
   1.100   0.600   0.200    0.34104E-02   0.34595E+00   0.54380E+00
   1.100   0.600   0.300    0.89841E-02   0.34812E+00   0.54165E+00
   1.100   0.600   0.400    0.17814E-01   0.32159E+00   0.58624E+00
   1.100   0.600   0.500    0.27650E-01   0.26006E+00   0.67768E+00
   1.100   0.600   0.600    0.34974E-01   0.17296E+00   0.79479E+00
   1.100   0.600   0.700    0.37942E-01   0.88940E-01   0.89886E+00
   1.100   0.600   0.800    0.37316E-01   0.33476E-01   0.96331E+00
   1.100   0.600   0.900    0.34984E-01   0.81752E-02   0.99134E+00
   1.100   0.600   1.000    0.32447E-01   0.00000E+00   0.10000E+01
   1.100   0.700   0.000    0.00000E+00   0.33775E+00   0.55838E+00
   1.100   0.700   0.100    0.10748E-02   0.37103E+00   0.48872E+00
   1.100   0.700   0.200    0.41651E-02   0.39494E+00   0.44658E+00
   1.100   0.700   0.300    0.10956E-01   0.40071E+00   0.44428E+00
   1.100   0.700   0.400    0.21722E-01   0.37700E+00   0.49331E+00
   1.100   0.700   0.500    0.33620E-01   0.31345E+00   0.59760E+00
   1.100   0.700   0.600    0.42171E-01   0.21504E+00   0.73793E+00
   1.100   0.700   0.700    0.45041E-01   0.11344E+00   0.86843E+00
   1.100   0.700   0.800    0.43340E-01   0.43398E-01   0.95174E+00
   1.100   0.700   0.900    0.39611E-01   0.10696E-01   0.98855E+00
   1.100   0.700   1.000    0.35820E-01   0.00000E+00   0.10000E+01
   1.100   0.800   0.000    0.00000E+00   0.36730E+00   0.49077E+00
   1.100   0.800   0.100    0.12420E-02   0.40265E+00   0.41708E+00
   1.100   0.800   0.200    0.47952E-02   0.42821E+00   0.37361E+00
   1.100   0.800   0.300    0.12611E-01   0.43645E+00   0.37126E+00
   1.100   0.800   0.400    0.25025E-01   0.41632E+00   0.42188E+00
   1.100   0.800   0.500    0.38711E-01   0.35414E+00   0.53324E+00
   1.100   0.800   0.600    0.48329E-01   0.24944E+00   0.68993E+00
   1.100   0.800   0.700    0.51112E-01   0.13453E+00   0.84172E+00
   1.100   0.800   0.800    0.48460E-01   0.52195E-01   0.94137E+00
   1.100   0.800   0.900    0.43493E-01   0.12962E-01   0.98604E+00
   1.100   0.800   1.000    0.38609E-01   0.00000E+00   0.10000E+01
   1.100   0.900   0.000    0.00000E+00   0.38470E+00   0.44822E+00
   1.100   0.900   0.100    0.13524E-02   0.42065E+00   0.37312E+00
   1.100   0.900   0.200    0.52133E-02   0.44659E+00   0.32953E+00
   1.100   0.900   0.300    0.13715E-01   0.45617E+00   0.32721E+00
   1.100   0.900   0.400    0.27235E-01   0.43887E+00   0.37795E+00
   1.100   0.900   0.500    0.42129E-01   0.37896E+00   0.49214E+00
   1.100   0.900   0.600    0.52485E-01   0.27173E+00   0.65799E+00
   1.100   0.900   0.700    0.55217E-01   0.14882E+00   0.82340E+00
   1.100   0.900   0.800    0.51907E-01   0.58282E-01   0.93415E+00
   1.100   0.900   0.900    0.46086E-01   0.14540E-01   0.98427E+00
   1.100   0.900   1.000    0.40452E-01   0.00000E+00   0.10000E+01
   1.100   1.000   0.000    0.00000E+00   0.39039E+00   0.43377E+00
   1.100   1.000   0.100    0.13911E-02   0.42640E+00   0.35837E+00
   1.100   1.000   0.200    0.53587E-02   0.45235E+00   0.31493E+00
   1.100   1.000   0.300    0.14101E-01   0.46234E+00   0.31262E+00
   1.100   1.000   0.400    0.28012E-01   0.44611E+00   0.36319E+00
   1.100   1.000   0.500    0.43333E-01   0.38722E+00   0.47811E+00
   1.100   1.000   0.600    0.53955E-01   0.27942E+00   0.64685E+00
   1.100   1.000   0.700    0.56668E-01   0.15385E+00   0.81690E+00
   1.100   1.000   0.800    0.53124E-01   0.60454E-01   0.93156E+00
   1.100   1.000   0.900    0.46999E-01   0.15113E-01   0.98363E+00
   1.100   1.000   1.000    0.41097E-01   0.00000E+00   0.10000E+01
   1.100   1.100   0.000    0.00000E+00   0.38470E+00   0.44822E+00
   1.100   1.100   0.100    0.13524E-02   0.42065E+00   0.37312E+00
   1.100   1.100   0.200    0.52133E-02   0.44659E+00   0.32953E+00
   1.100   1.100   0.300    0.13715E-01   0.45617E+00   0.32721E+00
   1.100   1.100   0.400    0.27235E-01   0.43887E+00   0.37795E+00
   1.100   1.100   0.500    0.42129E-01   0.37896E+00   0.49214E+00
   1.100   1.100   0.600    0.52485E-01   0.27173E+00   0.65799E+00
   1.100   1.100   0.700    0.55217E-01   0.14882E+00   0.82340E+00
   1.100   1.100   0.800    0.51907E-01   0.58282E-01   0.93415E+00
   1.100   1.100   0.900    0.46086E-01   0.14540E-01   0.98427E+00
   1.100   1.100   1.000    0.40452E-01   0.00000E+00   0.10000E+01
   1.100   1.200   0.000    0.00000E+00   0.36730E+00   0.49077E+00
   1.100   1.200   0.100    0.12420E-02   0.40265E+00   0.41708E+00
   1.100   1.200   0.200    0.47952E-02   0.42821E+00   0.37361E+00
   1.100   1.200   0.300    0.12611E-01   0.43645E+00   0.37126E+00
   1.100   1.200   0.400    0.25025E-01   0.41632E+00   0.42188E+00
   1.100   1.200   0.500    0.38711E-01   0.35414E+00   0.53324E+00
   1.100   1.200   0.600    0.48329E-01   0.24944E+00   0.68993E+00
   1.100   1.200   0.700    0.51112E-01   0.13453E+00   0.84172E+00
   1.100   1.200   0.800    0.48460E-01   0.52195E-01   0.94137E+00
   1.100   1.200   0.900    0.43493E-01   0.12962E-01   0.98604E+00
   1.100   1.200   1.000    0.38609E-01   0.00000E+00   0.10000E+01
   1.100   1.300   0.000    0.00000E+00   0.33775E+00   0.55838E+00
   1.100   1.300   0.100    0.10748E-02   0.37103E+00   0.48872E+00
   1.100   1.300   0.200    0.41651E-02   0.39494E+00   0.44658E+00
   1.100   1.300   0.300    0.10956E-01   0.40071E+00   0.44428E+00
   1.100   1.300   0.400    0.21722E-01   0.37700E+00   0.49331E+00
   1.100   1.300   0.500    0.33620E-01   0.31345E+00   0.59760E+00
   1.100   1.300   0.600    0.42171E-01   0.21504E+00   0.73793E+00
   1.100   1.300   0.700    0.45041E-01   0.11344E+00   0.86843E+00
   1.100   1.300   0.800    0.43340E-01   0.43398E-01   0.95174E+00
   1.100   1.300   0.900    0.39611E-01   0.10696E-01   0.98855E+00
   1.100   1.300   1.000    0.35820E-01   0.00000E+00   0.10000E+01
   1.100   1.400   0.000    0.00000E+00   0.29702E+00   0.64378E+00
   1.100   1.400   0.100    0.87394E-03   0.32578E+00   0.58214E+00
   1.100   1.400   0.200    0.34104E-02   0.34595E+00   0.54380E+00
   1.100   1.400   0.300    0.89841E-02   0.34812E+00   0.54165E+00
   1.100   1.400   0.400    0.17814E-01   0.32159E+00   0.58624E+00
   1.100   1.400   0.500    0.27650E-01   0.26006E+00   0.67768E+00
   1.100   1.400   0.600    0.34974E-01   0.17296E+00   0.79479E+00
   1.100   1.400   0.700    0.37942E-01   0.88940E-01   0.89886E+00
   1.100   1.400   0.800    0.37316E-01   0.33476E-01   0.96331E+00
   1.100   1.400   0.900    0.34984E-01   0.81752E-02   0.99134E+00
   1.100   1.400   1.000    0.32447E-01   0.00000E+00   0.10000E+01
   1.100   1.500   0.000    0.00000E+00   0.24878E+00   0.73546E+00
   1.100   1.500   0.100    0.66713E-03   0.27047E+00   0.68557E+00
   1.100   1.500   0.200    0.26338E-02   0.28467E+00   0.65375E+00
   1.100   1.500   0.300    0.69692E-02   0.28262E+00   0.65198E+00
   1.100   1.500   0.400    0.13859E-01   0.25540E+00   0.68897E+00
   1.100   1.500   0.500    0.21648E-01   0.20043E+00   0.76227E+00
   1.100   1.500   0.600    0.27765E-01   0.12916E+00   0.85192E+00
   1.100   1.500   0.700    0.30798E-01   0.64730E-01   0.92830E+00
   1.100   1.500   0.800    0.31184E-01   0.23968E-01   0.97425E+00
   1.100   1.500   0.900    0.30199E-01   0.57969E-02   0.99395E+00
   1.100   1.500   1.000    0.28894E-01   0.00000E+00   0.10000E+01
   1.100   1.600   0.000    0.00000E+00   0.19907E+00   0.82045E+00
   1.100   1.600   0.100    0.47927E-03   0.21217E+00   0.78417E+00
   1.100   1.600   0.200    0.19303E-02   0.21918E+00   0.76053E+00
   1.100   1.600   0.300    0.51565E-02   0.21315E+00   0.75920E+00
   1.100   1.600   0.400    0.10331E-01   0.18775E+00   0.78666E+00
   1.100   1.600   0.500    0.16329E-01   0.14295E+00   0.83960E+00
   1.100   1.600   0.600    0.21368E-01   0.89407E-01   0.90194E+00
   1.100   1.600   0.700    0.24403E-01   0.43756E-01   0.95321E+00
   1.100   1.600   0.800    0.25611E-01   0.15946E-01   0.98334E+00
   1.100   1.600   0.900    0.25765E-01   0.38120E-02   0.99610E+00
   1.100   1.600   1.000    0.25537E-01   0.00000E+00   0.10000E+01
   1.100   1.700   0.000    0.00000E+00   0.15441E+00   0.88900E+00
   1.100   1.700   0.100    0.32840E-03   0.15911E+00   0.86543E+00
   1.100   1.700   0.200    0.13646E-02   0.15923E+00   0.84982E+00
   1.100   1.700   0.300    0.37073E-02   0.15021E+00   0.84894E+00
   1.100   1.700   0.400    0.75318E-02   0.12833E+00   0.86705E+00
   1.100   1.700   0.500    0.12120E-01   0.94770E-01   0.90128E+00
   1.100   1.700   0.600    0.16283E-01   0.57654E-01   0.94049E+00
   1.100   1.700   0.700    0.19258E-01   0.27609E-01   0.97192E+00
   1.100   1.700   0.800    0.21047E-01   0.99043E-02   0.99006E+00
   1.100   1.700   0.900    0.22058E-01   0.23368E-02   0.99768E+00
   1.100   1.700   1.000    0.22676E-01   0.00000E+00   0.10000E+01
   1.100   1.800   0.000    0.00000E+00   0.11965E+00   0.93748E+00
   1.100   1.800   0.100    0.22002E-03   0.11756E+00   0.92374E+00
   1.100   1.800   0.200    0.95935E-03   0.11228E+00   0.91455E+00
   1.100   1.800   0.300    0.26754E-02   0.10142E+00   0.91403E+00
   1.100   1.800   0.400    0.55510E-02   0.83340E-01   0.92469E+00
   1.100   1.800   0.500    0.91484E-02   0.59493E-01   0.94456E+00
   1.100   1.800   0.600    0.12675E-01   0.35189E-01   0.96689E+00
   1.100   1.800   0.700    0.15564E-01   0.16484E-01   0.98449E+00
   1.100   1.800   0.800    0.17715E-01   0.58088E-02   0.99454E+00
   1.100   1.800   0.900    0.19303E-01   0.13437E-02   0.99873E+00
   1.100   1.800   1.000    0.20511E-01   0.00000E+00   0.10000E+01
   1.100   1.900   0.000    0.00000E+00   0.97225E-01   0.96782E+00
   1.100   1.900   0.100    0.15086E-03   0.90642E-01   0.96060E+00
   1.100   1.900   0.200    0.70409E-03   0.81795E-01   0.95576E+00
   1.100   1.900   0.300    0.20353E-02   0.69840E-01   0.95548E+00
   1.100   1.900   0.400    0.43381E-02   0.54506E-01   0.96111E+00
   1.100   1.900   0.500    0.73449E-02   0.37237E-01   0.97151E+00
   1.100   1.900   0.600    0.10491E-01   0.21251E-01   0.98308E+00
   1.100   1.900   0.700    0.13318E-01   0.96687E-02   0.99211E+00
   1.100   1.900   0.800    0.15669E-01   0.33122E-02   0.99723E+00
   1.100   1.900   0.900    0.17586E-01   0.74094E-03   0.99935E+00
   1.100   1.900   1.000    0.19142E-01   0.00000E+00   0.10000E+01
   1.200   0.000   0.000    0.00000E+00   0.94512E-01   0.98109E+00
   1.200   0.000   0.100    0.11389E-03   0.84834E-01   0.97815E+00
   1.200   0.000   0.200    0.58023E-03   0.72839E-01   0.97672E+00
   1.200   0.000   0.300    0.17375E-02   0.58651E-01   0.97764E+00
   1.200   0.000   0.400    0.37909E-02   0.42988E-01   0.98122E+00
   1.200   0.000   0.500    0.65372E-02   0.27584E-01   0.98669E+00
   1.200   0.000   0.600    0.94872E-02   0.14825E-01   0.99230E+00
   1.200   0.000   0.700    0.12216E-01   0.63546E-02   0.99648E+00
   1.200   0.000   0.800    0.14558E-01   0.20333E-02   0.99878E+00
   1.200   0.000   0.900    0.16525E-01   0.40226E-03   0.99972E+00
   1.200   0.000   1.000    0.18149E-01   0.00000E+00   0.10000E+01
   1.200   0.100   0.000    0.00000E+00   0.10516E+00   0.96002E+00
   1.200   0.100   0.100    0.14908E-03   0.97372E-01   0.95386E+00
   1.200   0.100   0.200    0.69589E-03   0.86808E-01   0.95088E+00
   1.200   0.100   0.300    0.20071E-02   0.72951E-01   0.95279E+00
   1.200   0.100   0.400    0.42657E-02   0.55965E-01   0.96027E+00
   1.200   0.100   0.500    0.72011E-02   0.37610E-01   0.97174E+00
   1.200   0.100   0.600    0.10261E-01   0.21157E-01   0.98360E+00
   1.200   0.100   0.700    0.13002E-01   0.95017E-02   0.99249E+00
   1.200   0.100   0.800    0.15278E-01   0.32144E-02   0.99740E+00
   1.200   0.100   0.900    0.17136E-01   0.70507E-03   0.99941E+00
   1.200   0.100   1.000    0.18645E-01   0.00000E+00   0.10000E+01
   1.200   0.200   0.000    0.00000E+00   0.12960E+00   0.92264E+00
   1.200   0.200   0.100    0.21369E-03   0.12602E+00   0.91097E+00
   1.200   0.200   0.200    0.93332E-03   0.11848E+00   0.90536E+00
   1.200   0.200   0.300    0.26001E-02   0.10505E+00   0.90895E+00
   1.200   0.200   0.400    0.53837E-02   0.84705E-01   0.92310E+00
   1.200   0.200   0.500    0.88558E-02   0.59433E-01   0.94500E+00
   1.200   0.200   0.600    0.12256E-01   0.34636E-01   0.96789E+00
   1.200   0.200   0.700    0.15047E-01   0.16019E-01   0.98524E+00
   1.200   0.200   0.800    0.17138E-01   0.55740E-02   0.99489E+00
   1.200   0.200   0.900    0.18692E-01   0.12677E-02   0.99883E+00
   1.200   0.200   1.000    0.19881E-01   0.00000E+00   0.10000E+01
   1.200   0.300   0.000    0.00000E+00   0.16707E+00   0.86354E+00
   1.200   0.300   0.100    0.31348E-03   0.16976E+00   0.84376E+00
   1.200   0.300   0.200    0.13067E-02   0.16683E+00   0.83432E+00
   1.200   0.300   0.300    0.35498E-02   0.15434E+00   0.84036E+00
   1.200   0.300   0.400    0.72033E-02   0.12942E+00   0.86434E+00
   1.200   0.300   0.500    0.11581E-01   0.93987E-01   0.90205E+00
   1.200   0.300   0.600    0.15558E-01   0.56347E-01   0.94227E+00
   1.200   0.300   0.700    0.18419E-01   0.26646E-01   0.97326E+00
   1.200   0.300   0.800    0.20171E-01   0.94406E-02   0.99070E+00
   1.200   0.300   0.900    0.21193E-01   0.21890E-02   0.99787E+00
   1.200   0.300   1.000    0.21840E-01   0.00000E+00   0.10000E+01
   1.200   0.400   0.000    0.00000E+00   0.21440E+00   0.78131E+00
   1.200   0.400   0.100    0.45067E-03   0.22466E+00   0.75143E+00
   1.200   0.400   0.200    0.18225E-02   0.22766E+00   0.73733E+00
   1.200   0.400   0.300    0.48735E-02   0.21726E+00   0.74635E+00
   1.200   0.400   0.400    0.97651E-02   0.18812E+00   0.78251E+00
   1.200   0.400   0.500    0.15436E-01   0.14104E+00   0.84080E+00
   1.200   0.400   0.600    0.20213E-01   0.86989E-01   0.90481E+00
   1.200   0.400   0.700    0.23124E-01   0.42038E-01   0.95543E+00
   1.200   0.400   0.800    0.24334E-01   0.15130E-01   0.98440E+00
   1.200   0.400   0.900    0.24564E-01   0.35569E-02   0.99642E+00
   1.200   0.400   1.000    0.24433E-01   0.00000E+00   0.10000E+01
   1.200   0.500   0.000    0.00000E+00   0.26578E+00   0.68169E+00
   1.200   0.500   0.100    0.61881E-03   0.28350E+00   0.64164E+00
   1.200   0.500   0.200    0.24563E-02   0.29273E+00   0.62305E+00
   1.200   0.500   0.300    0.65156E-02   0.28572E+00   0.63493E+00
   1.200   0.500   0.400    0.12976E-01   0.25446E+00   0.68332E+00
   1.200   0.500   0.500    0.20296E-01   0.19700E+00   0.76395E+00
   1.200   0.500   0.600    0.26072E-01   0.12529E+00   0.85614E+00
   1.200   0.500   0.700    0.28979E-01   0.62010E-01   0.93165E+00
   1.200   0.500   0.800    0.29427E-01   0.22674E-01   0.97589E+00
   1.200   0.500   0.900    0.28604E-01   0.53936E-02   0.99445E+00
   1.200   0.500   1.000    0.27479E-01   0.00000E+00   0.10000E+01
   1.200   0.600   0.000    0.00000E+00   0.31399E+00   0.57742E+00
   1.200   0.600   0.100    0.80145E-03   0.33751E+00   0.52943E+00
   1.200   0.600   0.200    0.31480E-02   0.35194E+00   0.50754E+00
   1.200   0.600   0.300    0.83254E-02   0.34909E+00   0.52148E+00
