! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 15  M= 15  NLM=  256   NMU= 16  NPHI= 32  NANG=  354   NSH=   1239808
!  NX=  20   NY=  20   NZ=  11    NPTS=    4851   NCELLS=    4000
!  PROPERTY_FILE=gaussol.prp                     
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    EVEN (Z)             INDEPENDENT_PIXEL=0
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.7070000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON KM)      WAVELENGTH=      2.13
!  SPLITTING_ACCURACY= 0.000E+00   SPHERICAL_HARMONIC_ACCURACY= 0.000E+00
!  SOLUTION_ACCURACY= 0.100E-04
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=   7
!  OUTPUT_TYPE=NET_FLUX_DIV        
!    X       Y        Z       -DIV(Fnet)
   1.600   1.500   0.200    0.28894E-02
   1.600   1.500   0.300    0.66832E-02
   1.600   1.500   0.400    0.11146E-01
   1.600   1.500   0.500    0.13299E-01
   1.600   1.500   0.600    0.11327E-01
   1.600   1.500   0.700    0.69352E-02
   1.600   1.500   0.800    0.30821E-02
   1.600   1.500   0.900    0.10012E-02
   1.600   1.500   1.000    0.23744E-03
   1.600   1.600   0.000    0.14633E-03
   1.600   1.600   0.100    0.62320E-03
   1.600   1.600   0.200    0.19470E-02
   1.600   1.600   0.300    0.44197E-02
   1.600   1.600   0.400    0.72511E-02
   1.600   1.600   0.500    0.85513E-02
   1.600   1.600   0.600    0.72484E-02
   1.600   1.600   0.700    0.44383E-02
   1.600   1.600   0.800    0.19776E-02
   1.600   1.600   0.900    0.64269E-03
   1.600   1.600   1.000    0.15293E-03
   1.600   1.700   0.000    0.92750E-04
   1.600   1.700   0.100    0.38760E-03
   1.600   1.700   0.200    0.11925E-02
   1.600   1.700   0.300    0.26692E-02
   1.600   1.700   0.400    0.43287E-02
   1.600   1.700   0.500    0.50660E-02
   1.600   1.700   0.600    0.42813E-02
   1.600   1.700   0.700    0.26222E-02
   1.600   1.700   0.800    0.11705E-02
   1.600   1.700   0.900    0.38163E-03
   1.600   1.700   1.000    0.91614E-04
   1.600   1.800   0.000    0.52053E-04
   1.600   1.800   0.100    0.21912E-03
   1.600   1.800   0.200    0.66649E-03
   1.600   1.800   0.300    0.14782E-02
   1.600   1.800   0.400    0.23761E-02
   1.600   1.800   0.500    0.27688E-02
   1.600   1.800   0.600    0.23361E-02
   1.600   1.800   0.700    0.14336E-02
   1.600   1.800   0.800    0.64065E-03
   1.600   1.800   0.900    0.20950E-03
   1.600   1.800   1.000    0.49562E-04
   1.600   1.900   0.000    0.28636E-04
   1.600   1.900   0.100    0.11339E-03
   1.600   1.900   0.200    0.34073E-03
   1.600   1.900   0.300    0.75038E-03
   1.600   1.900   0.400    0.12037E-02
   1.600   1.900   0.500    0.13981E-02
   1.600   1.900   0.600    0.11794E-02
   1.600   1.900   0.700    0.72233E-03
   1.600   1.900   0.800    0.32348E-03
   1.600   1.900   0.900    0.10651E-03
   1.600   1.900   1.000    0.26665E-04
   1.700   0.000   0.000    0.82901E-05
   1.700   0.000   0.100    0.32733E-04
   1.700   0.000   0.200    0.96877E-04
   1.700   0.000   0.300    0.21118E-03
   1.700   0.000   0.400    0.33466E-03
   1.700   0.000   0.500    0.38914E-03
   1.700   0.000   0.600    0.32710E-03
   1.700   0.000   0.700    0.20226E-03
   1.700   0.000   0.800    0.91244E-04
   1.700   0.000   0.900    0.30416E-04
   1.700   0.000   1.000    0.76176E-05
   1.700   0.100   0.000    0.16367E-04
   1.700   0.100   0.100    0.68879E-04
   1.700   0.100   0.200    0.20452E-03
   1.700   0.100   0.300    0.44867E-03
   1.700   0.100   0.400    0.71567E-03
   1.700   0.100   0.500    0.83295E-03
   1.700   0.100   0.600    0.70109E-03
   1.700   0.100   0.700    0.43173E-03
   1.700   0.100   0.800    0.19408E-03
   1.700   0.100   0.900    0.64680E-04
   1.700   0.100   1.000    0.15243E-04
   1.700   0.200   0.000    0.32092E-04
   1.700   0.200   0.100    0.13186E-03
   1.700   0.200   0.200    0.39789E-03
   1.700   0.200   0.300    0.87914E-03
   1.700   0.200   0.400    0.14132E-02
   1.700   0.200   0.500    0.16435E-02
   1.700   0.200   0.600    0.13874E-02
   1.700   0.200   0.700    0.85042E-03
   1.700   0.200   0.800    0.38124E-03
   1.700   0.200   0.900    0.12570E-03
   1.700   0.200   1.000    0.30509E-04
   1.700   0.300   0.000    0.54340E-04
   1.700   0.300   0.100    0.23027E-03
   1.700   0.300   0.200    0.71425E-03
   1.700   0.300   0.300    0.15956E-02
   1.700   0.300   0.400    0.25773E-02
   1.700   0.300   0.500    0.30113E-02
   1.700   0.300   0.600    0.25402E-02
   1.700   0.300   0.700    0.15577E-02
   1.700   0.300   0.800    0.69570E-03
   1.700   0.300   0.900    0.22512E-03
   1.700   0.300   1.000    0.53452E-04
   1.700   0.400   0.000    0.88494E-04
   1.700   0.400   0.100    0.37566E-03
   1.700   0.400   0.200    0.11723E-02
   1.700   0.400   0.300    0.26534E-02
   1.700   0.400   0.400    0.43339E-02
   1.700   0.400   0.500    0.50891E-02
   1.700   0.400   0.600    0.43028E-02
   1.700   0.400   0.700    0.26326E-02
   1.700   0.400   0.800    0.11737E-02
   1.700   0.400   0.900    0.38237E-03
   1.700   0.400   1.000    0.91757E-04
   1.700   0.500   0.000    0.12717E-03
   1.700   0.500   0.100    0.55153E-03
   1.700   0.500   0.200    0.17547E-02
   1.700   0.500   0.300    0.40439E-02
   1.700   0.500   0.400    0.66917E-02
   1.700   0.500   0.500    0.79243E-02
   1.700   0.500   0.600    0.67225E-02
   1.700   0.500   0.700    0.41138E-02
   1.700   0.500   0.800    0.18289E-02
   1.700   0.500   0.900    0.59405E-03
   1.700   0.500   1.000    0.14166E-03
   1.700   0.600   0.000    0.16766E-03
   1.700   0.600   0.100    0.73933E-03
   1.700   0.600   0.200    0.24010E-02
   1.700   0.600   0.300    0.56370E-02
   1.700   0.600   0.400    0.94975E-02
   1.700   0.600   0.500    0.11376E-01
   1.700   0.600   0.600    0.96949E-02
   1.700   0.600   0.700    0.59256E-02
   1.700   0.600   0.800    0.26325E-02
   1.700   0.600   0.900    0.85281E-03
   1.700   0.600   1.000    0.20320E-03
   1.700   0.700   0.000    0.20368E-03
   1.700   0.700   0.100    0.91406E-03
   1.700   0.700   0.200    0.30204E-02
   1.700   0.700   0.300    0.72332E-02
   1.700   0.700   0.400    0.12400E-01
   1.700   0.700   0.500    0.15033E-01
   1.700   0.700   0.600    0.12890E-01
   1.700   0.700   0.700    0.78845E-02
   1.700   0.700   0.800    0.34960E-02
   1.700   0.700   0.900    0.11318E-02
   1.700   0.700   1.000    0.26870E-03
   1.700   0.800   0.000    0.23053E-03
   1.700   0.800   0.100    0.10518E-02
   1.700   0.800   0.200    0.35282E-02
   1.700   0.800   0.300    0.85867E-02
   1.700   0.800   0.400    0.14933E-01
   1.700   0.800   0.500    0.18320E-01
   1.700   0.800   0.600    0.15789E-01
   1.700   0.800   0.700    0.96760E-02
   1.700   0.800   0.800    0.42853E-02
   1.700   0.800   0.900    0.13845E-02
   1.700   0.800   1.000    0.32659E-03
   1.700   0.900   0.000    0.24860E-03
   1.700   0.900   0.100    0.11403E-02
   1.700   0.900   0.200    0.38556E-02
   1.700   0.900   0.300    0.94809E-02
   1.700   0.900   0.400    0.16667E-01
   1.700   0.900   0.500    0.20601E-01
   1.700   0.900   0.600    0.17836E-01
   1.700   0.900   0.700    0.10935E-01
   1.700   0.900   0.800    0.48401E-02
   1.700   0.900   0.900    0.15637E-02
   1.700   0.900   1.000    0.36908E-03
   1.700   1.000   0.000    0.25484E-03
   1.700   1.000   0.100    0.11689E-02
   1.700   1.000   0.200    0.39701E-02
   1.700   1.000   0.300    0.97997E-02
   1.700   1.000   0.400    0.17284E-01
   1.700   1.000   0.500    0.21426E-01
   1.700   1.000   0.600    0.18579E-01
   1.700   1.000   0.700    0.11397E-01
   1.700   1.000   0.800    0.50427E-02
   1.700   1.000   0.900    0.16261E-02
   1.700   1.000   1.000    0.38454E-03
   1.700   1.100   0.000    0.24860E-03
   1.700   1.100   0.100    0.11403E-02
   1.700   1.100   0.200    0.38556E-02
   1.700   1.100   0.300    0.94809E-02
   1.700   1.100   0.400    0.16667E-01
   1.700   1.100   0.500    0.20601E-01
   1.700   1.100   0.600    0.17836E-01
   1.700   1.100   0.700    0.10935E-01
   1.700   1.100   0.800    0.48401E-02
   1.700   1.100   0.900    0.15637E-02
   1.700   1.100   1.000    0.36908E-03
   1.700   1.200   0.000    0.23053E-03
   1.700   1.200   0.100    0.10518E-02
   1.700   1.200   0.200    0.35282E-02
   1.700   1.200   0.300    0.85867E-02
   1.700   1.200   0.400    0.14933E-01
   1.700   1.200   0.500    0.18320E-01
   1.700   1.200   0.600    0.15789E-01
   1.700   1.200   0.700    0.96760E-02
   1.700   1.200   0.800    0.42853E-02
   1.700   1.200   0.900    0.13845E-02
   1.700   1.200   1.000    0.32659E-03
   1.700   1.300   0.000    0.20368E-03
   1.700   1.300   0.100    0.91406E-03
   1.700   1.300   0.200    0.30204E-02
   1.700   1.300   0.300    0.72332E-02
   1.700   1.300   0.400    0.12400E-01
   1.700   1.300   0.500    0.15033E-01
   1.700   1.300   0.600    0.12890E-01
   1.700   1.300   0.700    0.78845E-02
   1.700   1.300   0.800    0.34960E-02
   1.700   1.300   0.900    0.11318E-02
   1.700   1.300   1.000    0.26870E-03
   1.700   1.400   0.000    0.16766E-03
   1.700   1.400   0.100    0.73933E-03
   1.700   1.400   0.200    0.24010E-02
   1.700   1.400   0.300    0.56370E-02
   1.700   1.400   0.400    0.94975E-02
   1.700   1.400   0.500    0.11376E-01
   1.700   1.400   0.600    0.96949E-02
   1.700   1.400   0.700    0.59256E-02
   1.700   1.400   0.800    0.26325E-02
   1.700   1.400   0.900    0.85281E-03
   1.700   1.400   1.000    0.20320E-03
   1.700   1.500   0.000    0.12717E-03
   1.700   1.500   0.100    0.55153E-03
   1.700   1.500   0.200    0.17547E-02
   1.700   1.500   0.300    0.40439E-02
   1.700   1.500   0.400    0.66917E-02
   1.700   1.500   0.500    0.79243E-02
   1.700   1.500   0.600    0.67225E-02
   1.700   1.500   0.700    0.41138E-02
   1.700   1.500   0.800    0.18289E-02
   1.700   1.500   0.900    0.59405E-03
   1.700   1.500   1.000    0.14166E-03
   1.700   1.600   0.000    0.88494E-04
   1.700   1.600   0.100    0.37566E-03
   1.700   1.600   0.200    0.11723E-02
   1.700   1.600   0.300    0.26534E-02
   1.700   1.600   0.400    0.43339E-02
   1.700   1.600   0.500    0.50891E-02
   1.700   1.600   0.600    0.43028E-02
   1.700   1.600   0.700    0.26326E-02
   1.700   1.600   0.800    0.11737E-02
   1.700   1.600   0.900    0.38237E-03
   1.700   1.600   1.000    0.91757E-04
   1.700   1.700   0.000    0.54340E-04
   1.700   1.700   0.100    0.23027E-03
   1.700   1.700   0.200    0.71425E-03
   1.700   1.700   0.300    0.15956E-02
   1.700   1.700   0.400    0.25773E-02
   1.700   1.700   0.500    0.30113E-02
   1.700   1.700   0.600    0.25402E-02
   1.700   1.700   0.700    0.15577E-02
   1.700   1.700   0.800    0.69570E-03
   1.700   1.700   0.900    0.22512E-03
   1.700   1.700   1.000    0.53452E-04
   1.700   1.800   0.000    0.32092E-04
   1.700   1.800   0.100    0.13186E-03
   1.700   1.800   0.200    0.39789E-03
   1.700   1.800   0.300    0.87914E-03
   1.700   1.800   0.400    0.14132E-02
   1.700   1.800   0.500    0.16435E-02
   1.700   1.800   0.600    0.13874E-02
   1.700   1.800   0.700    0.85042E-03
   1.700   1.800   0.800    0.38124E-03
   1.700   1.800   0.900    0.12570E-03
   1.700   1.800   1.000    0.30509E-04
   1.700   1.900   0.000    0.16367E-04
   1.700   1.900   0.100    0.68879E-04
   1.700   1.900   0.200    0.20452E-03
   1.700   1.900   0.300    0.44867E-03
   1.700   1.900   0.400    0.71567E-03
   1.700   1.900   0.500    0.83295E-03
   1.700   1.900   0.600    0.70109E-03
   1.700   1.900   0.700    0.43173E-03
   1.700   1.900   0.800    0.19408E-03
   1.700   1.900   0.900    0.64680E-04
   1.700   1.900   1.000    0.15243E-04
   1.800   0.000   0.000    0.18541E-04
   1.800   0.000   0.100    0.16330E-04
   1.800   0.000   0.200    0.52347E-04
   1.800   0.000   0.300    0.11528E-03
   1.800   0.000   0.400    0.18466E-03
   1.800   0.000   0.500    0.21369E-03
   1.800   0.000   0.600    0.18070E-03
   1.800   0.000   0.700    0.11062E-03
   1.800   0.000   0.800    0.49422E-04
   1.800   0.000   0.900    0.15211E-04
   1.800   0.000   1.000    0.17076E-04
   1.800   0.100   0.000    0.81845E-05
   1.800   0.100   0.100    0.36465E-04
   1.800   0.100   0.200    0.11224E-03
   1.800   0.100   0.300    0.24595E-03
   1.800   0.100   0.400    0.39275E-03
   1.800   0.100   0.500    0.45485E-03
   1.800   0.100   0.600    0.38486E-03
   1.800   0.100   0.700    0.23677E-03
   1.800   0.100   0.800    0.10654E-03
   1.800   0.100   0.900    0.34248E-04
   1.800   0.100   1.000    0.76243E-05
   1.800   0.200   0.000    0.16097E-04
   1.800   0.200   0.100    0.72160E-04
   1.800   0.200   0.200    0.21935E-03
   1.800   0.200   0.300    0.48357E-03
   1.800   0.200   0.400    0.77513E-03
   1.800   0.200   0.500    0.90068E-03
   1.800   0.200   0.600    0.76041E-03
   1.800   0.200   0.700    0.46698E-03
   1.800   0.200   0.800    0.20962E-03
   1.800   0.200   0.900    0.68572E-04
   1.800   0.200   1.000    0.15260E-04
   1.800   0.300   0.000    0.31299E-04
   1.800   0.300   0.100    0.12989E-03
   1.800   0.300   0.200    0.39516E-03
   1.800   0.300   0.300    0.87810E-03
   1.800   0.300   0.400    0.14161E-02
   1.800   0.300   0.500    0.16490E-02
   1.800   0.300   0.600    0.13921E-02
   1.800   0.300   0.700    0.85274E-03
   1.800   0.300   0.800    0.38203E-03
   1.800   0.300   0.900    0.12591E-03
   1.800   0.300   1.000    0.30553E-04
   1.800   0.400   0.000    0.48651E-04
   1.800   0.400   0.100    0.21001E-03
   1.800   0.400   0.200    0.65265E-03
   1.800   0.400   0.300    0.14704E-02
   1.800   0.400   0.400    0.23860E-02
   1.800   0.400   0.500    0.27914E-02
   1.800   0.400   0.600    0.23555E-02
   1.800   0.400   0.700    0.14431E-02
   1.800   0.400   0.800    0.64370E-03
   1.800   0.400   0.900    0.21025E-03
   1.800   0.400   1.000    0.49712E-04
   1.800   0.500   0.000    0.70357E-04
   1.800   0.500   0.100    0.31051E-03
   1.800   0.500   0.200    0.98698E-03
   1.800   0.500   0.300    0.22530E-02
   1.800   0.500   0.400    0.37009E-02
   1.800   0.500   0.500    0.43552E-02
   1.800   0.500   0.600    0.36809E-02
   1.800   0.500   0.700    0.22493E-02
   1.800   0.500   0.800    0.10034E-02
   1.800   0.500   0.900    0.32559E-03
   1.800   0.500   1.000    0.76580E-04
   1.800   0.600   0.000    0.94690E-04
   1.800   0.600   0.100    0.42161E-03
   1.800   0.600   0.200    0.13645E-02
   1.800   0.600   0.300    0.31738E-02
   1.800   0.600   0.400    0.52781E-02
   1.800   0.600   0.500    0.62585E-02
   1.800   0.600   0.600    0.53055E-02
   1.800   0.600   0.700    0.32433E-02
   1.800   0.600   0.800    0.14426E-02
   1.800   0.600   0.900    0.46822E-03
   1.800   0.600   1.000    0.11117E-03
   1.800   0.700   0.000    0.11490E-03
   1.800   0.700   0.100    0.52443E-03
   1.800   0.700   0.200    0.17352E-02
   1.800   0.700   0.300    0.41092E-02
   1.800   0.700   0.400    0.69345E-02
   1.800   0.700   0.500    0.82989E-02
   1.800   0.700   0.600    0.70579E-02
   1.800   0.700   0.700    0.43123E-02
   1.800   0.700   0.800    0.19152E-02
   1.800   0.700   0.900    0.61897E-03
   1.800   0.700   1.000    0.14581E-03
   1.800   0.800   0.000    0.13302E-03
   1.800   0.800   0.100    0.60891E-03
   1.800   0.800   0.200    0.20411E-02
   1.800   0.800   0.300    0.49113E-02
   1.800   0.800   0.400    0.84003E-02
   1.800   0.800   0.500    0.10136E-01
   1.800   0.800   0.600    0.86526E-02
   1.800   0.800   0.700    0.52840E-02
   1.800   0.800   0.800    0.23429E-02
   1.800   0.800   0.900    0.75842E-03
   1.800   0.800   1.000    0.18048E-03
   1.800   0.900   0.000    0.14352E-03
   1.800   0.900   0.100    0.66204E-03
   1.800   0.900   0.200    0.22429E-02
   1.800   0.900   0.300    0.54520E-02
   1.800   0.900   0.400    0.94099E-02
   1.800   0.900   0.500    0.11422E-01
   1.800   0.900   0.600    0.97769E-02
   1.800   0.900   0.700    0.59709E-02
   1.800   0.900   0.800    0.26459E-02
   1.800   0.900   0.900    0.85543E-03
   1.800   0.900   1.000    0.20361E-03
   1.800   1.000   0.000    0.14664E-03
   1.800   1.000   0.100    0.68018E-03
   1.800   1.000   0.200    0.23137E-02
   1.800   1.000   0.300    0.56435E-02
   1.800   1.000   0.400    0.97701E-02
   1.800   1.000   0.500    0.11883E-01
   1.800   1.000   0.600    0.10183E-01
   1.800   1.000   0.700    0.62205E-02
   1.800   1.000   0.800    0.27563E-02
   1.800   1.000   0.900    0.89039E-03
   1.800   1.000   1.000    0.21132E-03
   1.800   1.100   0.000    0.14352E-03
   1.800   1.100   0.100    0.66204E-03
   1.800   1.100   0.200    0.22429E-02
   1.800   1.100   0.300    0.54520E-02
   1.800   1.100   0.400    0.94099E-02
   1.800   1.100   0.500    0.11422E-01
   1.800   1.100   0.600    0.97769E-02
   1.800   1.100   0.700    0.59709E-02
   1.800   1.100   0.800    0.26459E-02
   1.800   1.100   0.900    0.85543E-03
   1.800   1.100   1.000    0.20361E-03
   1.800   1.200   0.000    0.13302E-03
   1.800   1.200   0.100    0.60891E-03
   1.800   1.200   0.200    0.20411E-02
   1.800   1.200   0.300    0.49113E-02
   1.800   1.200   0.400    0.84003E-02
   1.800   1.200   0.500    0.10136E-01
   1.800   1.200   0.600    0.86526E-02
   1.800   1.200   0.700    0.52840E-02
   1.800   1.200   0.800    0.23429E-02
   1.800   1.200   0.900    0.75842E-03
   1.800   1.200   1.000    0.18048E-03
   1.800   1.300   0.000    0.11490E-03
   1.800   1.300   0.100    0.52443E-03
   1.800   1.300   0.200    0.17352E-02
   1.800   1.300   0.300    0.41092E-02
   1.800   1.300   0.400    0.69345E-02
   1.800   1.300   0.500    0.82989E-02
   1.800   1.300   0.600    0.70579E-02
   1.800   1.300   0.700    0.43123E-02
   1.800   1.300   0.800    0.19152E-02
   1.800   1.300   0.900    0.61897E-03
   1.800   1.300   1.000    0.14581E-03
   1.800   1.400   0.000    0.94690E-04
   1.800   1.400   0.100    0.42161E-03
   1.800   1.400   0.200    0.13645E-02
   1.800   1.400   0.300    0.31738E-02
   1.800   1.400   0.400    0.52781E-02
   1.800   1.400   0.500    0.62585E-02
   1.800   1.400   0.600    0.53055E-02
   1.800   1.400   0.700    0.32433E-02
   1.800   1.400   0.800    0.14426E-02
   1.800   1.400   0.900    0.46822E-03
   1.800   1.400   1.000    0.11117E-03
   1.800   1.500   0.000    0.70357E-04
   1.800   1.500   0.100    0.31051E-03
   1.800   1.500   0.200    0.98698E-03
   1.800   1.500   0.300    0.22530E-02
   1.800   1.500   0.400    0.37009E-02
   1.800   1.500   0.500    0.43552E-02
   1.800   1.500   0.600    0.36809E-02
   1.800   1.500   0.700    0.22493E-02
   1.800   1.500   0.800    0.10034E-02
   1.800   1.500   0.900    0.32559E-03
   1.800   1.500   1.000    0.76580E-04
   1.800   1.600   0.000    0.48651E-04
   1.800   1.600   0.100    0.21001E-03
   1.800   1.600   0.200    0.65265E-03
   1.800   1.600   0.300    0.14704E-02
   1.800   1.600   0.400    0.23860E-02
   1.800   1.600   0.500    0.27914E-02
   1.800   1.600   0.600    0.23555E-02
   1.800   1.600   0.700    0.14431E-02
   1.800   1.600   0.800    0.64370E-03
   1.800   1.600   0.900    0.21025E-03
   1.800   1.600   1.000    0.49712E-04
   1.800   1.700   0.000    0.31299E-04
   1.800   1.700   0.100    0.12989E-03
   1.800   1.700   0.200    0.39516E-03
   1.800   1.700   0.300    0.87810E-03
   1.800   1.700   0.400    0.14161E-02
   1.800   1.700   0.500    0.16490E-02
   1.800   1.700   0.600    0.13921E-02
   1.800   1.700   0.700    0.85274E-03
   1.800   1.700   0.800    0.38203E-03
   1.800   1.700   0.900    0.12591E-03
   1.800   1.700   1.000    0.30553E-04
   1.800   1.800   0.000    0.16097E-04
   1.800   1.800   0.100    0.72160E-04
   1.800   1.800   0.200    0.21935E-03
   1.800   1.800   0.300    0.48357E-03
   1.800   1.800   0.400    0.77513E-03
   1.800   1.800   0.500    0.90068E-03
   1.800   1.800   0.600    0.76041E-03
   1.800   1.800   0.700    0.46698E-03
   1.800   1.800   0.800    0.20962E-03
   1.800   1.800   0.900    0.68572E-04
   1.800   1.800   1.000    0.15260E-04
   1.800   1.900   0.000    0.81845E-05
   1.800   1.900   0.100    0.36465E-04
   1.800   1.900   0.200    0.11224E-03
   1.800   1.900   0.300    0.24595E-03
   1.800   1.900   0.400    0.39275E-03
   1.800   1.900   0.500    0.45485E-03
   1.800   1.900   0.600    0.38486E-03
   1.800   1.900   0.700    0.23677E-03
   1.800   1.900   0.800    0.10654E-03
   1.800   1.900   0.900    0.34248E-04
   1.800   1.900   1.000    0.76243E-05
   1.900   0.000   0.000    0.18490E-04
   1.900   0.000   0.100    0.81398E-05
   1.900   0.000   0.200    0.28097E-04
   1.900   0.000   0.300    0.59445E-04
   1.900   0.000   0.400    0.94051E-04
   1.900   0.000   0.500    0.10858E-03
   1.900   0.000   0.600    0.92166E-04
   1.900   0.000   0.700    0.57191E-04
   1.900   0.000   0.800    0.26610E-04
   1.900   0.000   0.900    0.76071E-05
   1.900   0.000   1.000    0.17083E-04
   1.900   0.100   0.000    0.18334E-04
   1.900   0.100   0.100    0.20242E-04
   1.900   0.100   0.200    0.56044E-04
   1.900   0.100   0.300    0.12275E-03
   1.900   0.100   0.400    0.19991E-03
   1.900   0.100   0.500    0.22897E-03
   1.900   0.100   0.600    0.19605E-03
   1.900   0.100   0.700    0.11831E-03
   1.900   0.100   0.800    0.53265E-04
   1.900   0.100   0.900    0.19030E-04
   1.900   0.100   1.000    0.17091E-04
   1.900   0.200   0.000    0.80771E-05
   1.900   0.200   0.100    0.36177E-04
   1.900   0.200   0.200    0.11180E-03
   1.900   0.200   0.300    0.24566E-03
   1.900   0.200   0.400    0.39288E-03
   1.900   0.200   0.500    0.45535E-03
   1.900   0.200   0.600    0.38541E-03
   1.900   0.200   0.700    0.23711E-03
   1.900   0.200   0.800    0.10669E-03
   1.900   0.200   0.900    0.34291E-04
   1.900   0.200   1.000    0.76332E-05
   1.900   0.300   0.000    0.15803E-04
   1.900   0.300   0.100    0.67478E-04
   1.900   0.300   0.200    0.20263E-03
   1.900   0.300   0.300    0.44791E-03
   1.900   0.300   0.400    0.71751E-03
   1.900   0.300   0.500    0.83658E-03
   1.900   0.300   0.600    0.70432E-03
   1.900   0.300   0.700    0.43350E-03
   1.900   0.300   0.800    0.19474E-03
   1.900   0.300   0.900    0.64867E-04
   1.900   0.300   1.000    0.15283E-04
   1.900   0.400   0.000    0.26695E-04
   1.900   0.400   0.100    0.10874E-03
   1.900   0.400   0.200    0.33426E-03
   1.900   0.400   0.300    0.74779E-03
   1.900   0.400   0.400    0.12103E-02
   1.900   0.400   0.500    0.14110E-02
   1.900   0.400   0.600    0.11904E-02
   1.900   0.400   0.700    0.72792E-03
   1.900   0.400   0.800    0.32542E-03
   1.900   0.400   0.900    0.10703E-03
   1.900   0.400   1.000    0.26778E-04
   1.900   0.500   0.000    0.36260E-04
   1.900   0.500   0.100    0.16159E-03
   1.900   0.500   0.200    0.51005E-03
   1.900   0.500   0.300    0.11566E-02
   1.900   0.500   0.400    0.18823E-02
   1.900   0.500   0.500    0.22050E-02
   1.900   0.500   0.600    0.18585E-02
   1.900   0.500   0.700    0.11374E-02
   1.900   0.500   0.800    0.50684E-03
   1.900   0.500   0.900    0.16467E-03
   1.900   0.500   1.000    0.38302E-04
   1.900   0.600   0.000    0.51105E-04
   1.900   0.600   0.100    0.22326E-03
   1.900   0.600   0.200    0.71252E-03
   1.900   0.600   0.300    0.16394E-02
   1.900   0.600   0.400    0.26976E-02
   1.900   0.600   0.500    0.31719E-02
   1.900   0.600   0.600    0.26797E-02
   1.900   0.600   0.700    0.16361E-02
   1.900   0.600   0.800    0.72782E-03
   1.900   0.600   0.900    0.23784E-03
   1.900   0.600   1.000    0.57514E-04
   1.900   0.700   0.000    0.60603E-04
   1.900   0.700   0.100    0.28176E-03
   1.900   0.700   0.200    0.91960E-03
   1.900   0.700   0.300    0.21441E-02
   1.900   0.700   0.400    0.35599E-02
   1.900   0.700   0.500    0.42138E-02
   1.900   0.700   0.600    0.35630E-02
   1.900   0.700   0.700    0.21775E-02
   1.900   0.700   0.800    0.96912E-03
   1.900   0.700   0.900    0.31503E-03
   1.900   0.700   1.000    0.72912E-04
   1.900   0.800   0.000    0.72222E-04
   1.900   0.800   0.100    0.32926E-03
   1.900   0.800   0.200    0.10912E-02
   1.900   0.800   0.300    0.25816E-02
   1.900   0.800   0.400    0.43340E-02
   1.900   0.800   0.500    0.51554E-02
   1.900   0.800   0.600    0.43703E-02
   1.900   0.800   0.700    0.26664E-02
   1.900   0.800   0.800    0.11840E-02
   1.900   0.800   0.900    0.38462E-03
   1.900   0.800   1.000    0.92152E-04
   1.900   0.900   0.000    0.78086E-04
   1.900   0.900   0.100    0.36117E-03
   1.900   0.900   0.200    0.12067E-02
   1.900   0.900   0.300    0.28822E-02
   1.900   0.900   0.400    0.48695E-02
   1.900   0.900   0.500    0.58146E-02
   1.900   0.900   0.600    0.49375E-02
   1.900   0.900   0.700    0.30135E-02
   1.900   0.900   0.800    0.13367E-02
   1.900   0.900   0.900    0.43493E-03
   1.900   0.900   1.000    0.10371E-03
   1.900   1.000   0.000    0.79845E-04
   1.900   1.000   0.100    0.36999E-03
   1.900   1.000   0.200    0.12469E-02
   1.900   1.000   0.300    0.29873E-02
   1.900   1.000   0.400    0.50632E-02
   1.900   1.000   0.500    0.60515E-02
   1.900   1.000   0.600    0.51444E-02
   1.900   1.000   0.700    0.31374E-02
   1.900   1.000   0.800    0.13916E-02
   1.900   1.000   0.900    0.45043E-03
   1.900   1.000   1.000    0.10756E-03
   1.900   1.100   0.000    0.78086E-04
   1.900   1.100   0.100    0.36117E-03
   1.900   1.100   0.200    0.12067E-02
   1.900   1.100   0.300    0.28822E-02
   1.900   1.100   0.400    0.48695E-02
   1.900   1.100   0.500    0.58146E-02
   1.900   1.100   0.600    0.49375E-02
   1.900   1.100   0.700    0.30135E-02
   1.900   1.100   0.800    0.13367E-02
   1.900   1.100   0.900    0.43493E-03
   1.900   1.100   1.000    0.10371E-03
   1.900   1.200   0.000    0.72222E-04
   1.900   1.200   0.100    0.32926E-03
   1.900   1.200   0.200    0.10912E-02
   1.900   1.200   0.300    0.25816E-02
   1.900   1.200   0.400    0.43340E-02
   1.900   1.200   0.500    0.51554E-02
   1.900   1.200   0.600    0.43703E-02
   1.900   1.200   0.700    0.26664E-02
   1.900   1.200   0.800    0.11840E-02
   1.900   1.200   0.900    0.38462E-03
   1.900   1.200   1.000    0.92152E-04
