! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 11  M= 11  NLM=   78   NMU= 12  NPHI= 24  NANG=  114   NSH=    150529
!  NX=  64   NY=   1   NZ=  30    NPTS=    3867   NCELLS=    5040
!  PROPERTY_FILE=les2y21w16.prp                  
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    PROPERTY-FILE (Z)    INDEPENDENT_PIXEL=2
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0400000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.5000000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      1.65
!  SPLITTING_ACCURACY= 0.300E-01   SPHERICAL_HARMONIC_ACCURACY= 0.300E-02
!  SOLUTION_ACCURACY= 0.100E-03
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=  24
!  OUTPUT_TYPE=FLUX                
!   X       Y       Z           UP       DOWN_DIFFUSE   DOWN_DIRECT
   2.420   0.000   0.550    0.90467E-01   0.60134E+00   0.11550E-02
   2.420   0.000   0.575    0.12483E+00   0.63018E+00   0.13192E-02
   2.420   0.000   0.600    0.16506E+00   0.67352E+00   0.17662E-02
   2.420   0.000   0.625    0.21380E+00   0.72610E+00   0.32176E-02
   2.420   0.000   0.650    0.27194E+00   0.79117E+00   0.88045E-02
   2.420   0.000   0.675    0.33443E+00   0.83696E+00   0.15346E-01
   2.420   0.000   0.700    0.40715E+00   0.85689E+00   0.20700E-01
   2.420   0.000   0.725    0.48934E+00   0.85460E+00   0.37590E-01
   2.420   0.000   0.750    0.58590E+00   0.79899E+00   0.12700E+00
   2.420   0.000   0.775    0.66542E+00   0.49757E+00   0.48196E+00
   2.420   0.000   0.800    0.66873E+00   0.95390E-02   0.10000E+01
   2.420   0.000   0.825    0.65074E+00   0.00000E+00   0.10000E+01
   2.420   0.000   0.850    0.62866E+00   0.00000E+00   0.10000E+01
   2.420   0.000   0.900    0.58740E+00   0.00000E+00   0.10000E+01
   2.420   0.000   0.950    0.55778E+00   0.00000E+00   0.10000E+01
   2.420   0.000   1.000    0.53771E+00   0.00000E+00   0.10000E+01
   2.475   0.000   0.000    0.23591E-01   0.57831E+00   0.83632E-02
   2.475   0.000   0.050    0.23548E-01   0.57851E+00   0.16273E-01
   2.475   0.000   0.100    0.23417E-01   0.58309E+00   0.55860E-02
   2.475   0.000   0.150    0.23210E-01   0.59245E+00   0.52048E-02
   2.475   0.000   0.200    0.23038E-01   0.60679E+00   0.39356E-02
   2.475   0.000   0.250    0.22883E-01   0.62512E+00   0.34354E-02
   2.475   0.000   0.300    0.22751E-01   0.64083E+00   0.15895E-02
   2.475   0.000   0.350    0.22642E-01   0.63912E+00   0.26214E-01
   2.475   0.000   0.400    0.22519E-01   0.61361E+00   0.14837E+00
   2.475   0.000   0.425    0.22468E-01   0.60513E+00   0.70624E-01
   2.475   0.000   0.450    0.22431E-01   0.58451E+00   0.18450E-01
   2.475   0.000   0.475    0.23314E-01   0.55603E+00   0.42732E-02
   2.475   0.000   0.500    0.27935E-01   0.54092E+00   0.10066E-02
   2.475   0.000   0.525    0.47027E-01   0.53834E+00   0.60365E-03
   2.475   0.000   0.550    0.76339E-01   0.55458E+00   0.60187E-03
   2.475   0.000   0.575    0.11185E+00   0.58320E+00   0.71406E-03
   2.475   0.000   0.600    0.15033E+00   0.62110E+00   0.12372E-02
   2.475   0.000   0.625    0.19695E+00   0.66281E+00   0.27159E-02
   2.475   0.000   0.650    0.24867E+00   0.70229E+00   0.37449E-02
   2.475   0.000   0.675    0.30382E+00   0.73919E+00   0.47321E-02
   2.475   0.000   0.700    0.36503E+00   0.77391E+00   0.76311E-02
   2.475   0.000   0.725    0.43257E+00   0.81822E+00   0.19967E-01
   2.475   0.000   0.750    0.51828E+00   0.84999E+00   0.62196E-01
   2.475   0.000   0.775    0.62994E+00   0.74205E+00   0.24693E+00
   2.475   0.000   0.800    0.67131E+00   0.30267E+00   0.67195E+00
   2.475   0.000   0.825    0.65409E+00   0.00000E+00   0.10000E+01
   2.475   0.000   0.850    0.63545E+00   0.00000E+00   0.10000E+01
   2.475   0.000   0.900    0.59978E+00   0.00000E+00   0.10000E+01
   2.475   0.000   0.950    0.57039E+00   0.00000E+00   0.10000E+01
   2.475   0.000   1.000    0.54896E+00   0.00000E+00   0.10000E+01
   2.530   0.000   0.000    0.23467E-01   0.57166E+00   0.11932E-01
   2.530   0.000   0.050    0.23330E-01   0.57249E+00   0.76464E-02
   2.530   0.000   0.100    0.23149E-01   0.57675E+00   0.57555E-02
   2.530   0.000   0.150    0.23002E-01   0.58548E+00   0.34801E-02
   2.530   0.000   0.200    0.22846E-01   0.59880E+00   0.43427E-02
   2.530   0.000   0.250    0.22710E-01   0.61175E+00   0.15461E-02
   2.530   0.000   0.300    0.22583E-01   0.61128E+00   0.73656E-02
   2.530   0.000   0.350    0.22461E-01   0.58717E+00   0.13309E+00
   2.530   0.000   0.400    0.22359E-01   0.55966E+00   0.50437E-01
   2.530   0.000   0.425    0.22309E-01   0.54348E+00   0.12657E-01
   2.530   0.000   0.450    0.22272E-01   0.51943E+00   0.27690E-02
   2.530   0.000   0.475    0.22966E-01   0.50178E+00   0.78343E-03
   2.530   0.000   0.500    0.25407E-01   0.48709E+00   0.46018E-03
   2.530   0.000   0.525    0.42578E-01   0.48497E+00   0.35359E-03
   2.530   0.000   0.550    0.71795E-01   0.49799E+00   0.35122E-03
   2.530   0.000   0.575    0.10606E+00   0.51993E+00   0.56484E-03
   2.530   0.000   0.600    0.14335E+00   0.54743E+00   0.93012E-03
   2.530   0.000   0.625    0.18465E+00   0.57531E+00   0.10188E-02
   2.530   0.000   0.650    0.22915E+00   0.60586E+00   0.12188E-02
   2.530   0.000   0.675    0.27710E+00   0.63460E+00   0.20193E-02
   2.530   0.000   0.700    0.32914E+00   0.66790E+00   0.46496E-02
   2.530   0.000   0.725    0.38651E+00   0.68502E+00   0.92971E-02
   2.530   0.000   0.750    0.45514E+00   0.67419E+00   0.18078E-01
   2.530   0.000   0.775    0.54416E+00   0.59145E+00   0.12201E+00
   2.530   0.000   0.800    0.60779E+00   0.10232E+00   0.86809E+00
   2.530   0.000   0.825    0.60742E+00   0.00000E+00   0.10000E+01
   2.530   0.000   0.850    0.60323E+00   0.00000E+00   0.10000E+01
   2.530   0.000   0.900    0.58538E+00   0.00000E+00   0.10000E+01
   2.530   0.000   0.950    0.56448E+00   0.00000E+00   0.10000E+01
   2.530   0.000   1.000    0.54451E+00   0.00000E+00   0.10000E+01
   2.585   0.000   0.000    0.23117E-01   0.56125E+00   0.13637E-01
   2.585   0.000   0.050    0.22946E-01   0.56115E+00   0.56262E-02
   2.585   0.000   0.100    0.22807E-01   0.56474E+00   0.43003E-02
   2.585   0.000   0.150    0.22694E-01   0.57335E+00   0.44390E-02
   2.585   0.000   0.200    0.22587E-01   0.58363E+00   0.23921E-02
   2.585   0.000   0.250    0.22470E-01   0.58423E+00   0.24697E-02
   2.585   0.000   0.300    0.22356E-01   0.56296E+00   0.62689E-01
   2.585   0.000   0.350    0.22241E-01   0.52932E+00   0.11170E+00
   2.585   0.000   0.400    0.22147E-01   0.50271E+00   0.86152E-02
   2.585   0.000   0.425    0.22121E-01   0.48013E+00   0.18200E-02
   2.585   0.000   0.450    0.22101E-01   0.45887E+00   0.64898E-03
   2.585   0.000   0.475    0.22809E-01   0.43840E+00   0.39344E-03
   2.585   0.000   0.500    0.30833E-01   0.42376E+00   0.23655E-03
   2.585   0.000   0.525    0.50023E-01   0.42279E+00   0.19265E-03
   2.585   0.000   0.550    0.75888E-01   0.43406E+00   0.26774E-03
   2.585   0.000   0.575    0.10650E+00   0.45092E+00   0.31785E-03
   2.585   0.000   0.600    0.13926E+00   0.47020E+00   0.29844E-03
   2.585   0.000   0.625    0.17397E+00   0.49109E+00   0.32803E-03
   2.585   0.000   0.650    0.21060E+00   0.51055E+00   0.56366E-03
   2.585   0.000   0.675    0.25049E+00   0.52748E+00   0.11462E-02
   2.585   0.000   0.700    0.29140E+00   0.53443E+00   0.18026E-02
   2.585   0.000   0.725    0.33651E+00   0.53421E+00   0.22944E-02
   2.585   0.000   0.750    0.38941E+00   0.57124E+00   0.15321E-01
   2.585   0.000   0.775    0.48289E+00   0.56184E+00   0.30843E+00
   2.585   0.000   0.800    0.54869E+00   0.17423E-01   0.10000E+01
   2.585   0.000   0.825    0.55378E+00   0.00000E+00   0.10000E+01
   2.585   0.000   0.850    0.56078E+00   0.00000E+00   0.10000E+01
   2.585   0.000   0.900    0.56285E+00   0.00000E+00   0.10000E+01
   2.585   0.000   0.950    0.55204E+00   0.00000E+00   0.10000E+01
   2.585   0.000   1.000    0.53649E+00   0.00000E+00   0.10000E+01
   2.640   0.000   0.000    0.22336E-01   0.54966E+00   0.57864E-02
   2.640   0.000   0.050    0.22396E-01   0.54907E+00   0.54345E-02
   2.640   0.000   0.100    0.22355E-01   0.55356E+00   0.37277E-02
   2.640   0.000   0.150    0.22288E-01   0.56133E+00   0.37593E-02
   2.640   0.000   0.200    0.22224E-01   0.56260E+00   0.14907E-02
   2.640   0.000   0.250    0.22143E-01   0.54492E+00   0.18860E-01
   2.640   0.000   0.300    0.22040E-01   0.51122E+00   0.15254E+00
   2.640   0.000   0.350    0.21954E-01   0.48086E+00   0.24028E-01
   2.640   0.000   0.400    0.21898E-01   0.45052E+00   0.12537E-02
   2.640   0.000   0.425    0.21893E-01   0.42825E+00   0.55940E-03
   2.640   0.000   0.450    0.21855E-01   0.40528E+00   0.33191E-03
   2.640   0.000   0.475    0.24686E-01   0.38441E+00   0.16581E-03
   2.640   0.000   0.500    0.36669E-01   0.37380E+00   0.11388E-03
   2.640   0.000   0.525    0.54561E-01   0.37740E+00   0.13328E-03
   2.640   0.000   0.550    0.75506E-01   0.38798E+00   0.11569E-03
   2.640   0.000   0.575    0.99563E-01   0.40134E+00   0.97537E-04
   2.640   0.000   0.600    0.12675E+00   0.41642E+00   0.10186E-03
   2.640   0.000   0.625    0.15661E+00   0.43194E+00   0.17396E-03
   2.640   0.000   0.650    0.18892E+00   0.44747E+00   0.30740E-03
   2.640   0.000   0.675    0.22329E+00   0.46003E+00   0.40436E-03
   2.640   0.000   0.700    0.25918E+00   0.46745E+00   0.55203E-03
   2.640   0.000   0.725    0.30037E+00   0.49699E+00   0.54688E-02
   2.640   0.000   0.750    0.35270E+00   0.55336E+00   0.95198E-01
   2.640   0.000   0.775    0.43340E+00   0.34780E+00   0.59388E+00
   2.640   0.000   0.800    0.48778E+00   0.10978E-01   0.10000E+01
   2.640   0.000   0.825    0.50505E+00   0.00000E+00   0.10000E+01
   2.640   0.000   0.850    0.51631E+00   0.00000E+00   0.10000E+01
   2.640   0.000   0.900    0.52733E+00   0.00000E+00   0.10000E+01
   2.640   0.000   0.950    0.52670E+00   0.00000E+00   0.10000E+01
   2.640   0.000   1.000    0.52082E+00   0.00000E+00   0.10000E+01
   2.695   0.000   0.000    0.21892E-01   0.53864E+00   0.57727E-02
   2.695   0.000   0.050    0.21910E-01   0.54022E+00   0.35728E-02
   2.695   0.000   0.100    0.21946E-01   0.54588E+00   0.44472E-02
   2.695   0.000   0.150    0.21932E-01   0.54746E+00   0.16743E-02
   2.695   0.000   0.200    0.21883E-01   0.53306E+00   0.53644E-02
   2.695   0.000   0.250    0.21819E-01   0.50189E+00   0.11655E+00
   2.695   0.000   0.300    0.21752E-01   0.47031E+00   0.64123E-01
   2.695   0.000   0.350    0.21709E-01   0.44550E+00   0.37555E-02
   2.695   0.000   0.400    0.21718E-01   0.41274E+00   0.48981E-03
   2.695   0.000   0.425    0.21653E-01   0.39078E+00   0.27742E-03
   2.695   0.000   0.450    0.21590E-01   0.36998E+00   0.12659E-03
   2.695   0.000   0.475    0.26611E-01   0.35417E+00   0.79146E-04
   2.695   0.000   0.500    0.38069E-01   0.35139E+00   0.73737E-04
   2.695   0.000   0.525    0.53324E-01   0.35890E+00   0.51605E-04
   2.695   0.000   0.550    0.69371E-01   0.37077E+00   0.40794E-04
   2.695   0.000   0.575    0.87925E-01   0.38454E+00   0.42077E-04
   2.695   0.000   0.600    0.11083E+00   0.40049E+00   0.65021E-04
   2.695   0.000   0.625    0.13846E+00   0.41986E+00   0.94118E-04
   2.695   0.000   0.650    0.16984E+00   0.44484E+00   0.96491E-04
   2.695   0.000   0.675    0.20482E+00   0.47995E+00   0.17499E-03
   2.695   0.000   0.700    0.24626E+00   0.53558E+00   0.24325E-02
   2.695   0.000   0.725    0.29972E+00   0.62639E+00   0.35386E-01
   2.695   0.000   0.750    0.37970E+00   0.66444E+00   0.21416E+00
   2.695   0.000   0.775    0.46732E+00   0.39492E+00   0.59286E+00
   2.695   0.000   0.800    0.49692E+00   0.74776E-02   0.10000E+01
   2.695   0.000   0.825    0.49873E+00   0.00000E+00   0.10000E+01
   2.695   0.000   0.850    0.50361E+00   0.00000E+00   0.10000E+01
   2.695   0.000   0.900    0.51131E+00   0.00000E+00   0.10000E+01
   2.695   0.000   0.950    0.51493E+00   0.00000E+00   0.10000E+01
   2.695   0.000   1.000    0.51563E+00   0.00000E+00   0.10000E+01
   2.750   0.000   0.000    0.21511E-01   0.53031E+00   0.46387E-02
   2.750   0.000   0.050    0.21523E-01   0.53510E+00   0.43088E-02
   2.750   0.000   0.100    0.21542E-01   0.53724E+00   0.27496E-02
   2.750   0.000   0.150    0.21562E-01   0.52557E+00   0.20240E-02
   2.750   0.000   0.200    0.21532E-01   0.49735E+00   0.47005E-01
   2.750   0.000   0.250    0.21483E-01   0.46579E+00   0.12760E+00
   2.750   0.000   0.300    0.21471E-01   0.44278E+00   0.11298E-01
   2.750   0.000   0.350    0.21517E-01   0.42009E+00   0.73643E-03
   2.750   0.000   0.400    0.21413E-01   0.38751E+00   0.22671E-03
   2.750   0.000   0.425    0.21353E-01   0.36938E+00   0.10440E-03
   2.750   0.000   0.450    0.21320E-01   0.35404E+00   0.67925E-04
   2.750   0.000   0.475    0.25249E-01   0.34543E+00   0.48469E-04
   2.750   0.000   0.500    0.35493E-01   0.34640E+00   0.28955E-04
   2.750   0.000   0.525    0.46727E-01   0.35497E+00   0.21936E-04
   2.750   0.000   0.550    0.59504E-01   0.36700E+00   0.23666E-04
   2.750   0.000   0.575    0.75679E-01   0.38139E+00   0.31452E-04
   2.750   0.000   0.600    0.96831E-01   0.39998E+00   0.34924E-04
   2.750   0.000   0.625    0.12338E+00   0.42541E+00   0.27989E-04
   2.750   0.000   0.650    0.15462E+00   0.46156E+00   0.73427E-04
   2.750   0.000   0.675    0.19147E+00   0.51745E+00   0.10914E-02
   2.750   0.000   0.700    0.23780E+00   0.60705E+00   0.10562E-01
   2.750   0.000   0.725    0.30062E+00   0.71101E+00   0.42066E-01
   2.750   0.000   0.750    0.38785E+00   0.73369E+00   0.10875E+00
   2.750   0.000   0.775    0.49554E+00   0.52699E+00   0.41096E+00
   2.750   0.000   0.800    0.51860E+00   0.51840E-02   0.10000E+01
   2.750   0.000   0.825    0.50023E+00   0.00000E+00   0.10000E+01
   2.750   0.000   0.850    0.49643E+00   0.00000E+00   0.10000E+01
   2.750   0.000   0.900    0.49800E+00   0.00000E+00   0.10000E+01
   2.750   0.000   0.950    0.50500E+00   0.00000E+00   0.10000E+01
   2.750   0.000   1.000    0.50638E+00   0.00000E+00   0.10000E+01
   2.805   0.000   0.000    0.21166E-01   0.52280E+00   0.35654E-02
   2.805   0.000   0.050    0.21184E-01   0.52615E+00   0.40212E-02
   2.805   0.000   0.100    0.21177E-01   0.51757E+00   0.14574E-02
   2.805   0.000   0.150    0.21164E-01   0.49260E+00   0.13530E-01
   2.805   0.000   0.200    0.21164E-01   0.46144E+00   0.15102E+00
   2.805   0.000   0.250    0.21179E-01   0.43770E+00   0.31308E-01
   2.805   0.000   0.300    0.21262E-01   0.42016E+00   0.16181E-02
   2.805   0.000   0.350    0.21189E-01   0.39769E+00   0.37146E-03
   2.805   0.000   0.400    0.21094E-01   0.36906E+00   0.88703E-04
   2.805   0.000   0.425    0.21083E-01   0.35635E+00   0.63648E-04
   2.805   0.000   0.450    0.21073E-01   0.34682E+00   0.37039E-04
   2.805   0.000   0.475    0.25565E-01   0.34173E+00   0.20230E-04
   2.805   0.000   0.500    0.31383E-01   0.34553E+00   0.15322E-04
   2.805   0.000   0.525    0.37941E-01   0.35174E+00   0.17513E-04
   2.805   0.000   0.550    0.47736E-01   0.35946E+00   0.19415E-04
   2.805   0.000   0.575    0.63516E-01   0.37141E+00   0.15912E-04
   2.805   0.000   0.600    0.84842E-01   0.38861E+00   0.11146E-04
   2.805   0.000   0.625    0.11111E+00   0.41326E+00   0.44531E-04
   2.805   0.000   0.650    0.14240E+00   0.44762E+00   0.57381E-03
   2.805   0.000   0.675    0.17921E+00   0.49385E+00   0.39654E-02
   2.805   0.000   0.700    0.22089E+00   0.53464E+00   0.12182E-01
   2.805   0.000   0.725    0.26385E+00   0.56973E+00   0.31571E-01
   2.805   0.000   0.750    0.32249E+00   0.59031E+00   0.10676E+00
   2.805   0.000   0.775    0.41588E+00   0.42781E+00   0.49125E+00
   2.805   0.000   0.800    0.46602E+00   0.36158E-02   0.10000E+01
   2.805   0.000   0.825    0.46633E+00   0.00000E+00   0.10000E+01
   2.805   0.000   0.850    0.46434E+00   0.00000E+00   0.10000E+01
   2.805   0.000   0.900    0.47227E+00   0.00000E+00   0.10000E+01
   2.805   0.000   0.950    0.47860E+00   0.00000E+00   0.10000E+01
   2.805   0.000   1.000    0.47943E+00   0.00000E+00   0.10000E+01
   2.860   0.000   0.000    0.20913E-01   0.51556E+00   0.45010E-02
   2.860   0.000   0.050    0.20858E-01   0.50982E+00   0.18653E-02
   2.860   0.000   0.100    0.20811E-01   0.48888E+00   0.39735E-02
   2.860   0.000   0.150    0.20787E-01   0.45958E+00   0.97546E-01
   2.860   0.000   0.200    0.20832E-01   0.43486E+00   0.79922E-01
   2.860   0.000   0.250    0.20989E-01   0.41831E+00   0.50758E-02
   2.860   0.000   0.300    0.20938E-01   0.40260E+00   0.53721E-03
   2.860   0.000   0.350    0.20845E-01   0.38215E+00   0.14666E-03
   2.860   0.000   0.400    0.20846E-01   0.36158E+00   0.58394E-04
   2.860   0.000   0.425    0.20838E-01   0.35499E+00   0.30002E-04
   2.860   0.000   0.450    0.20832E-01   0.35002E+00   0.16890E-04
   2.860   0.000   0.475    0.21731E-01   0.34870E+00   0.13751E-04
   2.860   0.000   0.500    0.24494E-01   0.34987E+00   0.16547E-04
   2.860   0.000   0.525    0.27465E-01   0.35064E+00   0.15482E-04
   2.860   0.000   0.550    0.36692E-01   0.35348E+00   0.88031E-05
   2.860   0.000   0.575    0.54032E-01   0.36386E+00   0.62372E-05
   2.860   0.000   0.600    0.76843E-01   0.38129E+00   0.35687E-04
   2.860   0.000   0.625    0.10395E+00   0.40367E+00   0.33648E-03
   2.860   0.000   0.650    0.13661E+00   0.43120E+00   0.15801E-02
   2.860   0.000   0.675    0.17523E+00   0.45633E+00   0.40922E-02
   2.860   0.000   0.700    0.21930E+00   0.47180E+00   0.14180E-01
   2.860   0.000   0.725    0.26447E+00   0.46521E+00   0.76206E-01
   2.860   0.000   0.750    0.30475E+00   0.36570E+00   0.35849E+00
   2.860   0.000   0.775    0.35420E+00   0.13442E+00   0.85231E+00
   2.860   0.000   0.800    0.40127E+00   0.25309E-02   0.10000E+01
   2.860   0.000   0.825    0.43079E+00   0.00000E+00   0.10000E+01
   2.860   0.000   0.850    0.43971E+00   0.00000E+00   0.10000E+01
   2.860   0.000   0.900    0.45134E+00   0.00000E+00   0.10000E+01
   2.860   0.000   0.950    0.45291E+00   0.00000E+00   0.10000E+01
   2.860   0.000   1.000    0.45443E+00   0.00000E+00   0.10000E+01
   2.915   0.000   0.000    0.20499E-01   0.50664E+00   0.31255E-02
   2.915   0.000   0.050    0.20432E-01   0.48899E+00   0.17394E-02
   2.915   0.000   0.100    0.20378E-01   0.46231E+00   0.34490E-01
   2.915   0.000   0.150    0.20435E-01   0.43774E+00   0.14063E+00
   2.915   0.000   0.200    0.20646E-01   0.42101E+00   0.14737E-01
   2.915   0.000   0.250    0.20631E-01   0.40834E+00   0.85929E-03
   2.915   0.000   0.300    0.20559E-01   0.39369E+00   0.26177E-03
   2.915   0.000   0.350    0.20561E-01   0.37708E+00   0.71274E-04
   2.915   0.000   0.400    0.20553E-01   0.36517E+00   0.24725E-04
   2.915   0.000   0.425    0.20556E-01   0.36199E+00   0.15296E-04
   2.915   0.000   0.450    0.20564E-01   0.36033E+00   0.14262E-04
   2.915   0.000   0.475    0.21134E-01   0.35974E+00   0.16926E-04
   2.915   0.000   0.500    0.22296E-01   0.35933E+00   0.13920E-04
   2.915   0.000   0.525    0.24653E-01   0.35819E+00   0.59098E-05
   2.915   0.000   0.550    0.34368E-01   0.36195E+00   0.48027E-05
   2.915   0.000   0.575    0.53427E-01   0.37756E+00   0.32187E-04
   2.915   0.000   0.600    0.76980E-01   0.40260E+00   0.20987E-03
   2.915   0.000   0.625    0.10471E+00   0.43487E+00   0.64947E-03
   2.915   0.000   0.650    0.13815E+00   0.47158E+00   0.14083E-02
   2.915   0.000   0.675    0.17987E+00   0.51509E+00   0.49313E-02
   2.915   0.000   0.700    0.23398E+00   0.57603E+00   0.30735E-01
   2.915   0.000   0.725    0.31207E+00   0.60923E+00   0.18488E+00
   2.915   0.000   0.750    0.39672E+00   0.41650E+00   0.63136E+00
   2.915   0.000   0.775    0.41875E+00   0.50096E-01   0.10000E+01
   2.915   0.000   0.800    0.42584E+00   0.17761E-02   0.10000E+01
   2.915   0.000   0.825    0.44069E+00   0.00000E+00   0.10000E+01
   2.915   0.000   0.850    0.45154E+00   0.00000E+00   0.10000E+01
   2.915   0.000   0.900    0.45489E+00   0.00000E+00   0.10000E+01
   2.915   0.000   0.950    0.45442E+00   0.00000E+00   0.10000E+01
   2.915   0.000   1.000    0.45480E+00   0.00000E+00   0.10000E+01
   2.970   0.000   0.000    0.19834E-01   0.49176E+00   0.14817E-02
   2.970   0.000   0.050    0.19840E-01   0.46721E+00   0.97195E-02
   2.970   0.000   0.100    0.19958E-01   0.44284E+00   0.14369E+00
   2.970   0.000   0.150    0.20270E-01   0.42552E+00   0.40654E-01
   2.970   0.000   0.200    0.20283E-01   0.41416E+00   0.21469E-02
   2.970   0.000   0.250    0.20200E-01   0.40335E+00   0.41177E-03
   2.970   0.000   0.300    0.20216E-01   0.39014E+00   0.99100E-04
   2.970   0.000   0.350    0.20226E-01   0.37805E+00   0.42755E-04
   2.970   0.000   0.400    0.20237E-01   0.37205E+00   0.14181E-04
   2.970   0.000   0.425    0.20252E-01   0.37184E+00   0.15139E-04
   2.970   0.000   0.450    0.20269E-01   0.37141E+00   0.16825E-04
   2.970   0.000   0.475    0.20653E-01   0.37115E+00   0.11814E-04
   2.970   0.000   0.500    0.21567E-01   0.37153E+00   0.45783E-05
   2.970   0.000   0.525    0.22835E-01   0.37184E+00   0.54257E-05
   2.970   0.000   0.550    0.32756E-01   0.37975E+00   0.31261E-04
   2.970   0.000   0.575    0.52145E-01   0.40305E+00   0.13197E-03
   2.970   0.000   0.600    0.76334E-01   0.43971E+00   0.28118E-03
   2.970   0.000   0.625    0.10499E+00   0.48865E+00   0.56476E-03
   2.970   0.000   0.650    0.14015E+00   0.55535E+00   0.19549E-02
   2.970   0.000   0.675    0.18611E+00   0.65061E+00   0.10877E-01
   2.970   0.000   0.700    0.24671E+00   0.77615E+00   0.45701E-01
   2.970   0.000   0.725    0.34277E+00   0.87020E+00   0.13130E+00
   2.970   0.000   0.750    0.46275E+00   0.77190E+00   0.28977E+00
   2.970   0.000   0.775    0.52533E+00   0.41984E+00   0.56207E+00
   2.970   0.000   0.800    0.50394E+00   0.12491E-02   0.10000E+01
   2.970   0.000   0.825    0.47517E+00   0.00000E+00   0.10000E+01
   2.970   0.000   0.850    0.46788E+00   0.00000E+00   0.10000E+01
   2.970   0.000   0.900    0.45651E+00   0.00000E+00   0.10000E+01
   2.970   0.000   0.950    0.45869E+00   0.00000E+00   0.10000E+01
   2.970   0.000   1.000    0.45889E+00   0.00000E+00   0.10000E+01
   3.025   0.000   0.000    0.18954E-01   0.46834E+00   0.30257E-02
   3.025   0.000   0.050    0.19285E-01   0.44430E+00   0.78154E-01
   3.025   0.000   0.100    0.19854E-01   0.42570E+00   0.97046E-01
   3.025   0.000   0.150    0.19906E-01   0.41391E+00   0.67884E-02
   3.025   0.000   0.200    0.19801E-01   0.40521E+00   0.59202E-03
   3.025   0.000   0.250    0.19819E-01   0.39519E+00   0.17082E-03
   3.025   0.000   0.300    0.19828E-01   0.38348E+00   0.62252E-04
   3.025   0.000   0.350    0.19851E-01   0.37441E+00   0.18333E-04
   3.025   0.000   0.400    0.19901E-01   0.37165E+00   0.16046E-04
   3.025   0.000   0.425    0.19920E-01   0.37185E+00   0.16216E-04
   3.025   0.000   0.450    0.19939E-01   0.37161E+00   0.94544E-05
   3.025   0.000   0.475    0.20206E-01   0.37132E+00   0.38686E-05
   3.025   0.000   0.500    0.20934E-01   0.37195E+00   0.81052E-05
   3.025   0.000   0.525    0.22035E-01   0.37417E+00   0.38279E-04
   3.025   0.000   0.550    0.29460E-01   0.38269E+00   0.98274E-04
   3.025   0.000   0.575    0.45127E-01   0.40484E+00   0.14218E-03
   3.025   0.000   0.600    0.68281E-01   0.43920E+00   0.26538E-03
   3.025   0.000   0.625    0.97652E-01   0.48693E+00   0.91586E-03
   3.025   0.000   0.650    0.13526E+00   0.55190E+00   0.42411E-02
   3.025   0.000   0.675    0.18316E+00   0.63128E+00   0.13372E-01
   3.025   0.000   0.700    0.24272E+00   0.70668E+00   0.28149E-01
   3.025   0.000   0.725    0.31659E+00   0.71316E+00   0.46211E-01
   3.025   0.000   0.750    0.39905E+00   0.68987E+00   0.93556E-01
   3.025   0.000   0.775    0.49546E+00   0.52299E+00   0.38018E+00
   3.025   0.000   0.800    0.51097E+00   0.88006E-03   0.10000E+01
   3.025   0.000   0.825    0.47570E+00   0.00000E+00   0.10000E+01
   3.025   0.000   0.850    0.45677E+00   0.00000E+00   0.10000E+01
   3.025   0.000   0.900    0.44290E+00   0.00000E+00   0.10000E+01
   3.025   0.000   0.950    0.44385E+00   0.00000E+00   0.10000E+01
   3.025   0.000   1.000    0.44800E+00   0.00000E+00   0.10000E+01
   3.080   0.000   0.000    0.18783E-01   0.44214E+00   0.24973E-01
   3.080   0.000   0.050    0.19638E-01   0.42306E+00   0.14934E+00
   3.080   0.000   0.100    0.19684E-01   0.41010E+00   0.19186E-01
   3.080   0.000   0.150    0.19502E-01   0.40173E+00   0.10375E-02
   3.080   0.000   0.200    0.19490E-01   0.39411E+00   0.29903E-03
   3.080   0.000   0.250    0.19488E-01   0.38461E+00   0.75666E-04
   3.080   0.000   0.300    0.19510E-01   0.37440E+00   0.28239E-04
   3.080   0.000   0.350    0.19558E-01   0.36738E+00   0.13853E-04
   3.080   0.000   0.400    0.19610E-01   0.36555E+00   0.15082E-04
   3.080   0.000   0.425    0.19638E-01   0.36535E+00   0.72116E-05
   3.080   0.000   0.450    0.19667E-01   0.36480E+00   0.37727E-05
   3.080   0.000   0.475    0.19866E-01   0.36494E+00   0.12851E-04
   3.080   0.000   0.500    0.20447E-01   0.36621E+00   0.51664E-04
   3.080   0.000   0.525    0.21416E-01   0.36919E+00   0.98290E-04
