timestamp,longitude,latitude
2007-01-03 21:30:30.316400,-127.62855,53.135338
2007-01-03 21:30:30.465200,-127.63265,53.144085
2007-01-03 21:31:01.561400,-128.54173,54.974613
2007-01-03 23:07:46.264600,-149.88567,47.38758
2007-01-03 23:08:46.076200,-151.34534,50.933712
2007-01-03 23:09:28.479200,-152.49641,53.436843999999994
2007-01-03 23:09:39.935800,-152.82686,54.110775
2007-01-03 23:09:51.392400,-153.1674,54.785805
2007-01-03 23:09:51.541200,-153.1719,54.794598
2007-01-03 23:10:01.509800,-153.47583,55.379344999999994
2007-01-03 23:10:01.658600,-153.48041,55.388045999999996
2007-01-03 23:10:22.786200,-154.15205,56.627919999999996
2007-01-03 23:10:29.183600,-154.3629,57.002646999999996
2007-01-03 23:10:34.985800,-154.55688,57.34137
2007-01-03 23:10:35.134600,-154.56192,57.350075
2007-01-04 00:05:34.296800,-10.226683,-75.893105
2007-01-04 00:05:36.380000,-10.5385065,-75.99501
2007-01-04 00:05:36.826400,-10.605792999999998,-76.01694
2007-01-04 00:05:39.207200,-10.969178,-76.13279
2007-01-04 00:05:39.356000,-10.991697,-76.13991
2007-01-04 00:05:39.504800,-11.014415,-76.147064
2007-01-04 00:05:39.652600,-11.037002000000001,-76.15417
2007-01-04 00:05:39.801400,-11.059763,-76.16131999999999
2007-01-04 00:05:39.950200,-11.082547,-76.16847
2007-01-04 00:05:40.099000,-11.105354,-76.17562
2007-01-04 00:05:40.247800,-11.128183,-76.18276999999999
2007-01-04 00:05:41.587000,-11.33414,-76.247314
2007-01-04 00:05:41.735800,-11.357444000000001,-76.25445
2007-01-04 00:05:41.884600,-11.380771000000001,-76.26158000000001
2007-01-04 00:05:42.033400,-11.404119999999999,-76.268715
2007-01-04 00:05:42.182200,-11.427493,-76.27585
2007-01-04 00:05:56.613800,-13.794023499999998,-76.96030999999999
2007-01-04 00:06:00.333800,-14.443309,-77.13315
2007-01-04 00:06:00.631400,-14.495972,-77.14692
2007-01-04 00:06:14.171200,-17.014042,-77.7634
2007-01-04 00:06:14.320000,-17.042965,-77.770065
2007-01-04 00:06:18.337600,-17.836151,-77.9476
2007-01-04 00:06:23.693400,-18.928333,-78.18130500000001
2007-01-04 00:06:23.842200,-18.95955,-78.18773
2007-01-04 00:06:23.991000,-18.9908,-78.19415
2007-01-04 00:06:25.032600,-19.20932,-78.239006
2007-01-04 00:06:27.711000,-19.777433,-78.35431
2007-01-04 00:06:27.859800,-19.809412,-78.36069
2007-01-04 00:06:28.455000,-19.937675,-78.38615
2007-01-04 00:06:28.603800,-19.96986,-78.39244000000001
