timestamp,latitude,longitude
2007-01-22 02:16:51.150400,60.313564,157.24593000000002
2007-01-22 02:16:58.292800,60.72874,156.96094
2007-01-22 02:16:58.440600,60.737278,156.95508
2007-01-22 02:16:58.738200,60.75447,156.94325
2007-01-22 02:16:58.887000,60.76308,156.93723
2007-01-22 02:16:59.035800,60.77169,156.93117
2007-01-22 02:16:59.333400,60.788909999999994,156.91908
2007-01-22 02:16:59.631000,60.80613,156.90697
2007-01-22 02:16:59.779800,60.814728,156.90096
2007-01-22 02:17:00.226200,60.840477,156.88313
2007-01-22 18:45:06.335600,58.21819300000001,-88.62366999999999
2007-01-22 18:45:06.484400,58.226859999999995,-88.6289
2007-01-22 18:45:06.633200,58.235523,-88.634125
2007-01-22 18:45:06.782000,58.244186,-88.63936
2007-01-22 18:45:35.349600,59.90780600000001,-89.69161
2007-01-22 18:45:42.788600,60.340090000000004,-89.9811
2007-01-22 18:45:42.937400,60.34871999999999,-89.98697
2007-01-22 18:45:43.086200,60.35735,-89.99284
2007-01-22 18:45:59.006800,61.28031,-90.6369
2007-01-23 01:20:14.501600,56.791509999999995,173.32093999999998
2007-01-23 01:21:09.255000,59.986630000000005,171.36911
2007-01-23 01:21:11.783600,60.133019999999995,171.27145
2007-01-23 16:09:04.147800,52.76985,-47.104603000000004
2007-01-23 16:09:14.414000,53.376026,-47.393513
2007-01-23 22:14:00.110800,-57.28175699999999,-114.50549
2007-01-24 00:23:52.135600,54.087469999999996,-171.34575
2007-01-24 00:23:52.284400,54.09620699999999,-171.35011
2007-01-24 00:24:54.476800,57.74418000000001,-173.3227
2007-01-24 02:01:37.245600,50.073906,165.77231
2007-01-24 02:04:33.406800,60.41401,160.26256999999998
2007-01-24 10:19:12.467600,61.188778000000006,36.119526
2007-01-24 10:19:12.616400,61.19739499999999,36.11343
2007-01-24 10:19:12.765200,61.206019999999995,36.107307
2007-01-24 15:12:58.296600,51.026165,-32.408607
2007-01-24 15:13:10.795800,51.763676000000004,-32.737320000000004
2007-01-24 15:15:54.905200,61.37113000000001,-38.177685
