eof_ts-msl-12,eof_ts-msl-13,eof_ts-msl-14,eof_ts-msl-15,eof_ts-msl-16,eof_ts-msl-17,eof_ts-msl-19,eof_ts-msl-20,eof_ts-msl-21,eof_ts-msl-22,eof_ts-msl-26,eof_ts-msl-28,eof_ts-msl-4,eof_ts-msl-5,eof_ts-msl-6,eof_ts-si10-10,eof_ts-si10-11,eof_ts-si10-12,eof_ts-si10-14,eof_ts-si10-16,eof_ts-si10-19,eof_ts-si10-2,eof_ts-si10-26,eof_ts-si10-28,eof_ts-si10-7,eof_ts-si10-8,eof_ts-sst-12,eof_ts-sst-14,eof_ts-sst-15,eof_ts-sst-16,eof_ts-sst-17,eof_ts-sst-19,eof_ts-sst-2,eof_ts-sst-21,eof_ts-sst-22,eof_ts-sst-27,eof_ts-sst-7,eof_ts-t2m-10,eof_ts-t2m-11,eof_ts-t2m-12,eof_ts-t2m-14,eof_ts-t2m-15,eof_ts-t2m-16,eof_ts-t2m-17,eof_ts-t2m-18,eof_ts-t2m-19,eof_ts-t2m-20,eof_ts-t2m-21,eof_ts-t2m-22,eof_ts-t2m-23,eof_ts-t2m-24,eof_ts-t2m-25,eof_ts-t2m-26,eof_ts-t2m-27,eof_ts-t2m-28,eof_ts-t2m-29,eof_ts-t2m-6,eof_ts-t2m-7,eof_ts-t2m-8,eof_ts-t2m-9
-0.5481222,0.371336,-2.370536,-1.624367,-0.9268199,-2.344474,0.375198,-1.053578,-1.088845,-1.238919,-0.2034112,0.9982339,1.886411,-1.049017,0.8313723,0.5325272,-1.073614,1.296175,2.500764,2.192119,0.3547363,1.276147,0.8746264,-1.684161,1.311052,0.2620054,0.5459427,-1.255026,-0.5579908,0.3531525,-0.9995029,-1.274842,-1.320635,0.7425154,-0.621765,0.4690957,-1.483528,-0.4328881,-0.8230211,-0.9578317,0.8724648,0.7449812,-0.7712247,0.9028853,1.11675,-1.091061,-0.8991174,0.8906441,-0.8643306,-0.922532,-0.4908492,-0.7873135,0.7587421,0.7760784,0.8476961,-0.8948104,0.811949,0.9041218,-0.4076243,-0.8084953
0.1025158,-0.4790753,-1.653668,-0.9418458,-0.883096,-1.535236,1.533479,-0.2216322,-1.119228,-1.190631,0.6712703,-0.006355846,1.740118,1.704118,0.6159014,-0.1701085,-0.4218576,0.126572,1.204888,0.7371292,-0.4082251,0.5868427,-0.1601666,-1.125018,0.9236406,0.1230306,0.3018322,-0.7587789,-0.1107212,0.6373653,-0.4010683,-0.3698002,-0.59444,0.007775174,-0.02900183,-0.02834484,-1.231305,0.2184238,-0.1723873,-0.419344,0.256863,-0.01378094,-0.03639076,0.2430447,0.3487544,-0.5349469,-0.5513759,0.1798891,-0.04448273,-0.301438,0.1856917,0.05717997,-0.04655381,0.5495024,0.2924512,-0.1643227,0.1665204,0.2596719,-0.4286545,-0.2083236
2.087385,0.8156218,-0.4942653,-0.2401711,-0.29605,0.4992945,0.4752039,0.4345294,-0.3337797,0.5788729,0.5284497,-0.8121547,-0.2127362,1.153321,1.87799,0.8600922,-0.1403895,-0.04639661,-0.8143608,-1.136509,-0.2004058,-0.1890382,-1.596035,0.08445524,-0.9977555,-0.4840639,-0.5833598,0.2311008,0.431507,0.4309093,0.0722853,0.6444896,0.1615439,-0.9477653,1.455205,-0.5206161,-0.3268587,0.9575533,0.6442325,0.4343101,-0.4566234,-0.6917066,0.6214263,-0.4052854,-0.4275216,0.2690381,-0.5842779,-0.4130834,0.3209853,0.2078292,1.466029,0.8672612,-0.216575,-0.7972159,-0.5000045,0.3080439,-0.2588808,-0.3862068,0.1837316,0.3575721
0.6419015,1.725408,-0.8140764,0.09186453,-1.739451,0.3773765,3.058904,0.4859505,0.09124463,-0.3231323,0.5254722,0.8207278,0.09116837,0.5199854,1.379506,0.8695185,0.3231213,-0.1501411,-0.7781326,-0.8703274,2.77877,-0.9085212,-1.00017,-1.05166,-1.197321,0.9274747,-0.9604862,0.7804396,0.9839759,1.042354,0.6601572,1.015812,0.7058827,-1.214251,0.3941389,-0.7447885,0.3789915,1.373358,0.7804679,0.7814513,-0.7162951,-0.9510025,1.021238,-0.8023316,-0.7798899,0.9319165,0.3921453,-0.8517467,0.5991696,0.8527223,0.9910222,1.481836,-0.6914007,-0.8944362,-1.107283,0.9848703,-0.8976621,-0.9138085,-0.4637364,0.7802396
0.4331257,1.148191,0.169739,1.064343,0.2805689,0.801746,-0.4916345,0.6104757,0.09035988,1.282644,1.244633,1.885875,-0.4960891,-0.0741377,-1.527085,0.873235,1.157678,-0.3780384,-0.826189,-0.6276754,1.812912,-1.051743,-0.5754893,0.5032429,-1.291595,0.6398161,-0.6777979,-0.01005748,0.8049176,1.253359,0.5974715,0.7207899,0.9712565,-1.148309,-0.7295215,-1.219497,1.232385,1.684629,1.009791,1.286033,-1.325777,-1.451608,1.514979,-1.355872,-1.453228,1.756501,-0.8402538,-1.481931,1.29925,1.729491,0.6731372,1.914661,-1.465394,-1.38393,-1.460707,1.592307,-2.056008,-1.507982,0.4129984,1.74047
0.4539057,0.403827,0.659088,1.720439,-0.7460746,1.658311,-2.78052,0.4129838,2.436219,1.386242,0.6392503,0.8375472,-1.405022,0.0652371,-2.822728,0.468875,0.6423965,-0.2680633,-1.726382,-0.9984838,1.355919,-1.17719,-0.313078,0.9089332,-1.105823,2.094555,-0.5666521,0.3086573,1.031916,1.334881,0.9596881,0.6854137,1.134601,-1.003967,-0.8042998,-1.446817,1.443255,1.053171,0.9980215,1.306897,-1.123507,-1.207861,1.121621,-1.376623,-1.319447,1.281868,0.6615504,-1.376394,1.290728,1.460261,1.293217,0.8984072,-1.182101,-1.417789,-1.334445,1.583443,-1.636129,-1.326652,0.6811566,1.287769
0.5824044,-1.307485,1.016356,2.282215,0.3005314,2.086051,-1.332098,1.29983,2.917579,2.426801,1.049228,-0.969843,-2.327016,-0.5855622,-1.473648,0.3226455,0.9011276,-0.6096455,-1.493547,-1.145924,-0.09328904,-1.191433,-0.4866975,1.575758,-0.9491196,0.8140533,-0.5664393,0.5271401,1.155365,0.8759414,0.9760501,0.7967831,1.161063,-0.9530827,-0.5228368,-1.801224,1.164383,0.4670669,1.119554,1.120312,-1.244205,-0.9947259,1.044763,-1.139583,-1.234496,0.9199184,0.7546932,-1.019526,1.181772,1.011661,0.5135717,0.4838142,-0.9613515,-1.037856,-1.189182,0.9276028,-1.148441,-1.116948,1.985171,1.163191
0.08587439,-1.207452,0.9249602,2.643563,1.753979,1.699369,0.09463958,1.781173,1.381778,1.993529,-1.141858,-1.89564,-2.237315,-0.2370316,-1.530884,-1.517332,1.387941,-1.496754,-0.4503955,-0.2553495,-0.8727644,-0.5188069,-0.04788119,1.170909,-0.3854287,-1.326029,-0.7254692,0.5938857,1.175665,0.4660198,0.8565959,0.8723665,1.003298,-0.7132545,-0.02395933,-1.600491,0.6472966,-0.4107483,0.4755263,0.5571203,-0.4895279,0.1266646,0.08445459,-0.3793985,-0.3896023,0.1761447,0.8316576,-0.1156594,0.6183353,0.3546821,-0.2295464,0.06859342,-0.1387271,0.0316356,-0.1600556,-0.02385799,-0.2934561,-0.4723581,2.389361,0.06100605
0.08931654,-1.565033,0.3582892,1.105392,1.498564,0.4781485,-0.7595034,-0.01291838,0.7942158,0.639208,-1.277113,0.1999892,-0.3964905,0.2633139,-1.673734,-1.905166,0.3883741,-0.3707401,0.09113008,0.6717561,-1.270806,0.2473353,0.9348338,1.202049,0.5317317,-0.6356418,-0.3541673,0.3470298,0.83912,-0.5665396,0.3364237,0.5118229,0.5364423,-0.1230813,1.004752,-1.196899,-0.5149214,-0.9062092,-0.339109,-0.4434434,0.3727055,0.6813442,-0.4918778,0.4389836,0.5411434,-0.389453,0.9993266,0.6169327,-0.4629724,-0.5134389,-0.5925279,-0.5371249,0.6315681,0.5135338,0.595786,-0.6646397,0.5730195,0.3847035,0.6990613,-0.5133587
-1.849012,-0.9505463,2.555832,1.27716,1.496408,0.04900776,-0.783432,-0.3032943,1.982358,0.2595735,-0.9489861,0.1336637,-0.3673876,0.1615316,-1.136634,-1.424199,-0.7122399,1.458936,1.196176,0.5544754,0.6947982,0.7967103,1.403328,-0.02437404,0.4951411,-0.2664633,0.4275958,-0.3182063,0.2101493,-0.7284577,-0.3149302,-0.2605449,-0.2021785,0.744122,1.442121,-0.7087766,-1.296306,-1.331733,-1.204589,-1.367285,1.198354,1.229774,-1.153783,1.107791,1.172404,-0.8906491,0.5517426,1.062532,-0.8748724,-0.9664715,-1.075196,-0.9477352,1.201543,1.072295,1.116034,-0.9138168,1.131515,1.100493,-0.7232188,-1.084773
-2.161642,-2.027647,2.153525,0.1901728,1.936757,-0.1666835,-0.8833792,0.2896329,1.204528,-0.7831466,0.4395455,-0.220788,0.4222396,-1.752789,-1.504679,-2.081139,-0.3092209,1.329303,1.26534,0.8614448,-0.7808865,1.272273,1.490838,-0.7999735,0.9916991,-0.491766,1.193281,-1.337089,-0.7178145,-1.171961,-1.025344,-1.102543,-1.042584,1.589788,1.243497,0.8526121,-1.506269,-1.440331,-1.39588,-1.221019,1.475588,1.410161,-1.453855,1.422128,1.570005,-1.278666,0.3938974,1.415571,-1.521782,-1.386943,-0.9866349,-1.432166,1.429883,1.276109,1.390281,-1.435393,1.503156,1.459417,-1.545064,-1.496358
-1.682532,-2.083266,-0.1935306,0.7611212,0.9839239,0.02115638,-0.678712,-0.2784628,1.356281,-0.2186449,0.5616115,-1.442163,0.3047904,-1.288159,-1.757924,-1.760588,-0.7138526,0.9351798,1.496136,1.375564,-0.8534397,1.346726,1.660675,-0.731538,2.106072,-0.1707668,0.9594494,-1.79258,-1.616456,-1.067286,-1.676656,-1.667579,-1.580284,1.542677,0.4338928,1.550331,-1.15678,-1.174372,-1.226893,-1.443666,1.247631,1.223556,-1.25166,1.237265,0.9613956,-1.299808,-0.6714938,1.208671,-0.9035762,-1.233824,-0.9650873,-1.237702,1.006848,1.235875,1.11218,-1.283773,1.117965,1.28466,-1.434316,-1.184178
-1.403207,-1.64163,-0.4857477,0.9900889,0.4482741,0.4724601,-1.258182,0.624447,1.677872,0.738655,0.4265189,-2.17745,-0.253745,-0.08731022,-0.931837,-1.972809,0.1986983,0.2780117,0.1531819,0.6383354,-1.923377,1.096787,0.8087304,-0.04572119,0.8188196,-0.3114169,0.7915468,-1.974916,-1.557303,-0.5012014,-1.467846,-1.407001,-1.381026,1.039747,0.9095945,1.277063,-0.9252788,-0.6857564,-0.7289324,-0.8988218,0.772943,0.6741422,-0.751399,0.7326391,0.5592064,-1.121119,-0.825765,0.7743641,-0.3058256,-0.8358961,-0.4112609,-0.6005711,0.849561,0.9243267,0.8538288,-0.8598758,0.7168534,0.800572,0.1769623,-0.7393566
-0.1082332,-0.5977865,0.411309,0.5208334,-0.4942239,0.6095243,-0.7675213,2.690918,1.045754,-0.2630483,-0.572156,-0.3088832,0.3721651,-0.9384918,-0.6950646,-2.413805,0.4021774,-0.7349599,-0.5984682,-0.1053651,-0.4659625,0.7089512,-0.1370866,-0.1204545,0.1594795,-0.2584051,0.4114987,-1.63491,-1.078681,-1.001908,-0.8039111,-0.5431002,-0.6681722,0.1119753,1.962673,0.1952348,-0.8147011,0.03436285,0.1327846,-0.2134876,-0.02229322,-0.03579436,0.109582,0.1182863,0.07438226,-0.4423919,-1.642267,0.1666509,0.1356977,-0.2978038,-0.1070455,-0.2570884,0.2803424,0.175244,0.1441338,-0.2779526,0.03683536,0.0598489,0.758158,0.2567705
-0.8327597,-1.259059,-0.3603295,0.4628744,-0.9013343,1.515647,-1.523597,0.2068629,0.4256451,-0.3589067,0.8561321,-0.7170073,0.2924415,-1.110915,-0.259964,-1.184593,0.6838126,-1.748797,-1.276028,-0.6663789,-0.6489096,-0.2494329,-1.399201,0.5640134,0.2082653,0.3398649,-0.1586821,-0.9620714,-0.7701593,-0.9966229,-0.1953504,0.2694274,0.02385918,-0.7962101,2.076181,-0.3963863,-0.4498277,0.6781261,0.7311452,0.5971659,-0.9034932,-0.6903921,1.075665,-0.7418877,-0.5988955,0.6683925,0.01964181,-0.438742,0.4562403,0.5610104,1.110288,0.7524149,-0.5831088,-0.7590268,-1.021076,0.4577682,-0.8051702,-0.704502,0.2209204,0.7603534
0.1491332,-1.00541,0.6283714,0.2166061,-0.7629156,0.829577,-0.3726642,-0.3765345,-0.9814125,0.2825546,-0.1702678,1.689711,-0.8213283,-1.17236,0.4011862,-0.007849992,1.540655,-1.44644,-0.3526998,-1.146627,0.3850615,-1.037354,-2.465783,1.103652,-1.569028,1.436177,-1.284286,-0.3533676,-0.4328673,-0.01413847,0.2120363,0.6529499,0.6034817,-1.376673,1.913649,-0.6750571,0.2179686,0.9608467,0.9385249,0.9648902,-1.082804,-0.956123,1.226346,-1.194095,-0.8991762,1.245597,2.193359,-1.011106,0.844956,1.117812,1.557487,1.299863,-0.8827787,-1.331983,-1.280772,0.966929,-1.044095,-1.032259,-0.3184942,0.8067712
-0.425058,-0.7663706,0.7364876,0.7424889,0.1608792,1.783076,-1.410768,0.2163429,0.3210492,0.79874,-0.2282827,2.075879,-1.807742,-2.840338,0.1448205,1.088798,1.908342,-1.449729,-0.5195516,-0.8049481,-0.1291108,-1.307194,-1.958897,0.9921587,-1.360452,1.420711,-2.331667,-0.3638669,-0.5845457,0.1591406,0.2127399,0.3344215,0.8526961,-1.308824,1.021275,-0.8180072,0.9810046,0.9565052,1.348721,1.24514,-1.262367,-1.08889,1.217921,-1.473179,-1.151314,1.305894,0.8433932,-1.274705,0.9300671,1.359344,2.385576,1.339799,-1.085688,-1.66576,-1.184247,1.269658,-1.258736,-1.247822,0.03977814,0.9629853
-1.256239,0.446515,1.347321,1.883975,1.731427,1.621945,0.2158453,1.206264,1.28769,1.214912,-0.8349516,1.631117,-1.371809,-2.556418,0.56616,0.7553585,1.331828,-1.47933,-0.5535101,-1.204451,0.4089876,-1.376448,-1.923599,0.8226931,-0.9619149,-1.429024,-2.821408,0.02730662,-0.07694951,0.002064476,0.793399,0.3091751,1.050214,-1.243796,0.4177716,-0.7209838,1.237274,0.7720602,1.319968,1.465846,-1.394074,-1.144869,1.277477,-1.369407,-1.197567,1.139271,1.549442,-1.33787,1.16215,1.357933,1.42392,1.474717,-1.181337,-1.763491,-1.147244,1.172705,-1.171084,-1.343096,0.9082127,1.174149
-1.349518,-0.6387826,1.222443,1.912855,0.9265112,2.725067,-0.3784871,1.052127,1.536713,1.475621,-0.08014902,-0.5781071,-1.079573,-1.423122,-0.3160638,0.3727371,1.079419,-1.494077,-1.884083,-1.333869,-0.5910396,-1.373212,-1.716556,1.110663,-0.2291555,-1.204954,-1.896302,0.1650566,0.07311611,-0.7014723,1.113731,0.4532949,1.08703,-1.114683,0.4426011,-0.5743095,0.9718511,0.1349156,1.027047,1.072802,-1.053142,-0.6383356,0.6873596,-1.083111,-1.001971,0.5972096,0.9472197,-0.886321,0.8284441,0.895114,1.250934,0.7787192,-0.7291368,-0.9195682,-1.06234,0.8362842,-0.9024019,-0.9700782,0.6570441,0.7267122
-1.605292,-1.463852,2.03715,1.769974,1.346088,1.739684,0.5515963,1.355719,0.3666937,0.6452102,-0.3440833,-0.8446112,-0.7188895,0.3369594,-1.242964,-0.8444937,0.363117,-0.4782136,-1.186311,-0.9245815,-0.8511587,-0.634114,-0.8424165,1.962678,0.05183703,-1.49979,-0.9339356,0.3877583,0.09148638,-1.175103,0.8280337,0.4899274,0.9112265,-0.8810965,0.8909221,-0.3056169,0.2313567,-0.4573531,0.3910283,0.2010154,-0.5183319,-0.1043127,0.3112686,-0.3365328,-0.3913458,0.14016,-0.3320396,-0.2540064,0.1883697,0.2296186,0.1881088,0.1957869,-0.3776654,0.2201344,-0.09086172,0.05567498,-0.1014062,-0.4467132,0.2075037,0.2582937
-1.441267,-1.280491,1.147108,1.528979,0.9764787,0.5007814,0.4851455,1.097965,-0.4497449,0.4754195,-1.494906,-0.8159308,0.04795749,0.1712628,-1.301232,-1.497966,-0.3720409,-0.03540716,1.119604,0.4077416,-0.8292946,-0.009406714,0.06553283,0.9142774,0.9944682,-0.4877627,-0.253846,0.3582554,0.01650462,-1.665983,0.2756827,0.06345727,0.4102866,-0.06141933,1.506396,0.4015616,-0.6571413,-0.9943298,-0.5694593,-0.4335729,0.3903205,0.5645992,-0.5794492,0.4298333,0.476841,-0.4489981,0.822917,0.4944809,-0.6330529,-0.2669825,-1.128556,-0.5840648,0.4469226,0.6095552,0.6235564,-0.3951077,0.3874145,0.3924567,-1.379306,-0.3358047
-1.936075,-1.307723,2.008836,0.6434426,1.771094,0.6533296,-0.6347515,0.612182,0.2921967,0.005271251,-0.415098,0.6490588,-0.4261686,-1.797796,-0.7422272,-1.269705,-0.5309627,0.7654253,0.5943551,0.7057194,-0.8903091,0.5590314,0.7285491,-0.6108578,0.8617231,-1.10344,0.644439,-0.7443801,-0.2871482,-1.895834,-0.2611476,-0.6360313,-0.2904297,1.007175,1.630087,1.114651,-1.418788,-1.363194,-1.184523,-0.9185123,1.193453,1.098753,-1.135168,1.079862,1.23212,-0.9969471,1.087429,1.10113,-1.241064,-1.00631,-0.4974685,-0.8337685,1.193492,0.9167207,1.155488,-0.9928815,1.20759,1.102325,-1.398866,-1.156242
0.005924164,-1.634259,1.835935,1.052592,1.836278,1.335127,-0.6418269,1.789258,1.528444,1.380483,-1.293247,-0.4596027,-1.523157,-0.8200354,-1.324674,-0.6239268,-1.418213,1.803322,0.2383374,0.7703952,-0.6528718,0.9251475,1.497879,-0.2209857,1.04623,-0.5110984,1.131607,-1.213721,-1.024838,-2.331735,-1.16121,-1.557998,-1.174766,1.833836,0.8876677,2.276349,-1.626163,-1.420126,-1.346757,-1.465377,1.369449,1.321936,-1.34803,1.346466,1.164123,-1.275649,0.4509756,1.286023,-1.3644,-1.359652,-0.7262048,-1.210791,1.492877,1.15001,1.415291,-1.403898,1.397239,1.401231,-0.4675257,-1.42912
-1.280974,-1.695383,1.152995,0.4723297,1.763955,-0.06295544,-1.405488,0.5165891,-0.3901994,1.3064,-0.9760653,-1.100162,-0.6348307,-0.2485388,-1.236682,-0.6726488,-1.331716,0.6467887,0.8724548,1.068134,-1.112342,1.337648,1.458115,0.1271384,1.162943,-0.7609735,1.183332,-1.471166,-2.065966,-2.540174,-1.945724,-2.135256,-1.733855,1.812804,-0.008327961,2.45202,-1.244489,-1.024993,-1.151781,-1.344114,1.295928,1.24757,-1.347899,1.288093,1.261594,-1.471813,0.07727762,1.28277,-1.225091,-1.359757,-0.7122334,-1.370603,1.633268,1.057197,1.259504,-1.521817,1.305751,1.333009,0.5803418,-1.254509
-1.073483,-0.7601848,-0.06246523,0.7665642,0.467002,0.07488422,-0.8187256,0.5904089,-0.2198757,0.9206429,-0.2363537,0.324157,-0.7185838,-0.9008948,-1.159444,-0.2456542,-1.34282,0.0183781,0.2974806,1.214798,-0.07354917,1.251127,0.7406067,0.2718434,0.6882929,-0.07320355,1.263687,-1.761867,-2.337283,-2.00395,-1.767737,-1.78687,-1.563508,1.119524,0.2886389,1.740689,-0.9752948,-0.4667578,-0.6860217,-0.975844,0.811147,0.6743611,-0.8708684,0.8068696,1.048551,-1.015745,-0.08882635,0.8972163,-0.9659312,-0.9017774,-0.2727227,-0.9069352,0.6272218,0.9347758,0.7608391,-0.8673614,0.6921855,0.8431789,-0.2135747,-0.8250067
-0.3745449,-1.436216,0.7397968,1.421744,0.5399142,1.110039,-1.777695,1.678153,0.5258676,1.213658,0.7137533,-1.717396,-0.9892449,0.2744747,-0.616105,-0.01295447,-0.01296348,-0.5017294,-0.4068496,-0.6007693,-1.138928,0.5827562,-0.4809091,1.045772,-0.1086586,-0.01807821,0.8875068,-1.484929,-1.774749,-1.449307,-1.18296,-0.8080451,-0.8057968,0.07364212,1.136261,0.7473258,-0.4636519,0.201929,0.2075662,-0.2272773,-0.03348825,0.06993092,-0.008577077,0.02833013,-0.01246295,-0.4394255,-1.090292,0.2306495,0.05235238,-0.3007599,0.7228242,0.0580374,0.1340957,0.1826591,-0.1092836,-0.2818983,0.165114,0.06590997,0.6456669,-0.1861959
0.7563602,0.8956559,0.8584044,1.862885,0.8932441,2.061367,-0.8483685,2.844772,0.8515272,2.136399,-0.9360242,-0.2010689,-1.971235,-0.1123834,0.6435355,-0.3316813,0.9414506,-0.8147102,-1.301412,-1.070857,0.6078963,-0.3269855,-1.694477,1.154891,-1.350623,-1.587475,0.1900847,-0.952249,-1.059864,-0.8506741,-0.3677545,0.09398923,-0.03370784,-0.7593106,1.321965,-0.105103,0.1949236,0.7702595,0.6873508,0.3514097,-0.4994763,-0.464534,0.555697,-0.5038943,-0.4872173,0.2927055,-0.6702434,-0.4054498,0.5198497,0.2813278,1.148518,0.6811005,-0.3638232,-0.09094173,-0.8317665,0.2943322,-0.2434449,-0.5788296,0.3568691,0.4452758
-0.02426267,-6.20064e-05,0.9098739,0.947077,-0.1564284,1.324804,-0.7310947,0.5187115,-0.1332299,0.6922673,-0.03068873,0.6518965,-1.593286,-0.8953759,-1.798513,0.2375164,1.639087,-0.7920134,-0.3846249,-1.093877,1.267519,-0.6574496,-1.120659,0.4131706,-1.355697,0.8835611,-0.4752837,-0.7251744,-0.5715057,-0.1314958,0.1512987,0.5180385,0.5253663,-0.9895968,1.076009,-0.4335031,0.9054081,1.368083,0.3934808,1.000112,-0.7952073,-1.002551,1.135523,-1.117298,-1.022052,1.204733,-0.6821911,-1.159033,1.048295,1.372435,1.517036,1.550187,-0.9592369,-0.8232784,-1.011992,1.347958,-1.514664,-1.081718,-0.05118094,0.9205729
1.698308,0.4242841,-0.595234,-1.668672,-2.538409,-1.271845,1.714322,-2.047562,-2.321011,-2.313806,1.538161,1.924604,0.5771604,0.1040017,0.8379648,0.8505256,2.057151,-0.8237149,-1.314835,-1.326107,-0.4232193,-1.076771,-1.445402,0.7289916,-1.938727,2.246319,-1.604852,-0.005389397,-0.1145531,0.6378601,0.6381506,0.6839311,0.9358848,-1.086455,0.9633418,-0.4636334,1.372425,1.360674,1.123946,1.380454,-1.111934,-1.249035,1.115161,-1.413361,-1.193214,1.250583,1.349054,-1.380398,1.112782,1.52292,1.582145,1.572985,-1.210229,-1.353583,-1.023489,1.492338,-1.227257,-1.120206,0.1024605,0.8845879
1.558846,0.6796116,-0.7880212,-0.3337078,-1.00438,-0.4703073,0.3860912,-1.530871,-0.6663486,-0.8817673,2.431612,0.7885323,-0.2789566,0.1907268,1.543159,1.051448,1.582845,-0.4803644,-1.614183,-1.446431,-0.6437925,-1.336631,-1.349708,0.6060016,-1.606072,0.3783082,-1.390819,-0.3808174,0.1376544,-0.1858142,0.952282,0.5874696,1.10414,-0.877245,0.4346299,-0.4864368,1.559173,1.230164,2.044845,1.442025,-1.460431,-1.448952,1.29261,-1.477903,-1.343504,1.022446,2.094966,-1.392723,1.448227,1.075519,1.249972,0.9209177,-1.235772,-1.503413,-1.588659,1.3286,-0.9409148,-1.239194,1.039083,1.048173
-0.01983246,1.443555,-0.4269509,-0.4038281,0.1135013,-0.7658206,2.224975,-1.368366,-0.3138828,-0.6649405,-0.3788278,-0.5411617,-0.07275602,1.695386,1.205012,0.2738202,1.577278,-0.6202137,-0.7029499,-1.04673,-0.4683312,-1.286936,-1.29559,1.730389,-1.551907,-1.21404,-0.5428556,-0.2892287,0.3910577,-0.6598996,1.194094,0.7004392,1.161919,-0.8759294,0.2321362,-0.378085,1.260576,0.5050009,0.9614962,0.851773,-1.066097,-0.7559672,0.807308,-0.9681364,-0.8217329,0.6186295,0.3411075,-0.8996063,0.8361604,0.946897,-0.1216069,0.7627089,-0.952845,-0.7796794,-0.7828242,0.8904918,-0.6832001,-0.9991745,0.6221641,0.707131
0.9881454,1.094868,-0.9668847,-0.769446,-0.2845774,-0.3885963,0.2411839,-1.100183,-1.188509,-1.293056,-1.715251,-1.255217,0.9077907,0.2323876,1.1375,-0.04936585,1.228513,-0.6050225,-0.9177162,-0.8058079,-1.095449,-0.8375368,-0.5838992,1.760146,-0.09700751,-1.82131,-0.1760175,-0.3687652,0.4490171,-1.181165,0.8523753,0.7798919,1.004805,-0.6350183,0.5175577,-0.5585089,0.5103539,-0.2491911,0.6178984,0.3083622,-0.4385666,-0.2299533,0.2264638,-0.2855622,-0.1942905,0.01485669,0.07106072,-0.2113201,0.1097783,0.05183056,-0.06785259,-0.3149578,-0.1386331,0.1057447,-0.03687501,0.02956521,0.0713102,-0.4207247,0.3505161,0.4764058
-0.4566838,0.01001413,0.07047557,-1.612541,-0.3977326,-1.716438,1.634758,-2.079817,-0.9946753,-2.554069,-1.292863,0.592533,1.768896,-0.5156475,0.9733205,-1.026856,0.4090148,0.2878594,0.2545257,0.07287312,-1.021058,-0.03275251,0.3832292,1.08297,0.6262101,-1.107274,0.2647723,-0.7891387,0.40294,-2.097884,0.7011294,0.4397943,0.5241904,0.06374218,0.9041682,0.1450211,-0.272964,-0.8408188,-0.576693,-0.3966836,0.6214848,0.6874982,-0.6692637,0.5487918,0.8157163,-0.6442745,0.9454481,0.6432552,-0.5597261,-0.4832412,-0.9761205,-0.7228814,0.5389177,0.6148701,0.8138766,-0.5589506,0.6652614,0.5066968,-1.131233,-0.6038782
-1.977145,-0.1018572,-0.8871667,-2.017244,0.01785708,-2.058979,0.3035989,-1.740025,-1.518723,-2.485259,-0.3966935,0.01452976,2.693542,0.5809482,1.285125,-1.209573,-0.1220484,0.6107504,0.8313196,0.7398378,-0.3974023,0.74669,0.6743841,-0.01627161,1.486564,-0.6371338,0.9909326,-1.395009,-0.3488264,-2.890958,-0.09697597,-0.3432149,-0.2740663,0.8728278,1.3564,1.143922,-1.014869,-1.24055,-1.248805,-1.295876,1.256997,1.188774,-1.191148,1.1301,1.052842,-1.021525,1.069696,1.066011,-1.039385,-1.079598,-0.7954594,-1.098484,0.8695744,1.079927,1.230549,-1.070479,1.186551,1.174299,-1.997364,-1.191303
-0.4353752,-0.05029236,-0.2802038,-1.6042,-0.04626994,-1.265009,-0.3488481,-1.258762,-1.206445,-1.37328,-0.7107568,-0.8511426,1.089966,0.4789098,0.4758911,-1.162965,-0.6648992,1.132277,-0.2812222,0.5504254,-1.325663,1.249718,1.103842,0.2784978,0.5347037,-1.170522,1.725212,-1.807303,-1.507478,-3.647204,-1.08758,-1.348897,-1.204316,1.426512,0.3778366,1.996301,-1.353846,-1.182612,-1.373944,-1.535491,1.471628,1.439338,-1.494042,1.463177,1.449313,-1.434246,-0.07646162,1.402347,-1.230201,-1.416007,-0.6901394,-1.349723,1.383184,1.33181,1.42706,-1.529837,1.480343,1.488768,-0.1505983,-1.566262
-0.05761492,0.3208735,-1.031768,-2.111899,-0.1909373,-1.925812,-0.7304706,-1.214227,-1.151219,-0.6112866,-1.780579,-0.07953666,0.2099769,0.0717591,0.9204285,-0.9777278,-0.3102556,1.376963,0.05450079,1.016969,-0.5035896,1.389762,0.9650941,0.7579499,-0.251397,-1.264413,1.85414,-2.165284,-2.163307,-4.161059,-1.766764,-1.914999,-1.718908,1.414454,-0.2723699,2.548423,-0.9823834,-0.8600728,-1.171004,-1.473663,1.232009,1.244054,-1.234252,1.319878,1.49942,-1.446925,-0.4696854,1.195891,-1.28789,-1.396659,-0.6372744,-1.383936,1.499616,1.111643,1.127661,-1.50613,1.326938,1.342097,0.4292319,-1.274875
